Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
259,22195955615862,22195972384942,16.76908,0
259,22195972384942,22195989154877,16.769935,0
259,22195989154877,22196005924285,16.769408,0
259,22196005924285,22196022694350,16.770065,0
259,22196022694350,22196039464311,16.769961,0
259,22196039464311,22196056233339,16.769028,0
259,22196056233339,22196073002674,16.769335,0
259,22196073002674,22196089771766,16.769092,0
259,22196089771766,22196106540922,16.769156,0
259,22196106540922,22196123311101,16.770179,0
259,22196123311101,22196140081086,16.769985,0
259,22196140081086,22196156851098,16.770012,0
259,22196156851098,22196173620734,16.769636,0
259,22196173620734,22196190389981,16.769247,0
260,22196190389981,22196207157998,16.768017,0
260,22196207157998,22196223927571,16.769573,0
260,22196223927571,22196240696751,16.76918,0
260,22196240696751,22196257466298,16.769547,0
260,22196257466298,22196274236033,16.769735,0
260,22196274236033,22196291005309,16.769276,0
260,22196291005309,22196307775714,16.770405,0
260,22196307775714,22196324544540,16.768826,0
260,22196324544540,22196341313737,16.769197,0
260,22196341313737,22196358082670,16.768933,0
260,22196358082670,22196374851882,16.769212,0
260,22196374851882,22196391621599,16.769717,0
260,22196391621599,22196408391168,16.769569,0
260,22196408391168,22196425161206,16.770038,0
260,22196425161206,22196441930837,16.769631,0
260,22196441930837,22196458699794,16.768957,0
260,22196458699794,22196475467963,16.768169,0
260,22196475467963,22196492237010,16.769047,0
260,22196492237010,22196509006169,16.769159,0
260,22196509006169,22196525776223,16.770054,0
260,22196525776223,22196542545856,16.769633,0
260,22196542545856,22196559315393,16.769537,0
260,22196559315393,22196576085225,16.769832,0
260,22196576085225,22196592854783,16.769558,0
260,22196592854783,22196609623244,16.768461,0
260,22196609623244,22196626391861,16.768617,0
260,22196626391861,22196643160390,16.768529,0
260,22196643160390,22196659929929,16.769539,0
260,22196659929929,22196676698932,16.769003,0
260,22196676698932,22196693468975,16.770043,0
260,22196693468975,22196710238934,16.769959,0
260,22196710238934,22196727007914,16.76898,0
260,22196727007914,22196743775064,16.76715,0
260,22196743775064,22196760543925,16.768861,0
260,22196760543925,22196777313150,16.769225,0
260,22196777313150,22196794082964,16.769814,0
260,22196794082964,22196810852718,16.769754,0
260,22196810852718,22196827620792,16.768074,0
260,22196827620792,22196844388919,16.768127,0
260,22196844388919,22196861157425,16.768506,0
260,22196861157425,22196877924141,16.766716,0
260,22196877924141,22196894692620,16.768479,0
260,22196894692620,22196911462000,16.76938,0
260,22196911462000,22196928232239,16.770239,0
260,22196928232239,22196945002067,16.769828,0
260,22196945002067,22196961771145,16.769078,0
260,22196961771145,22196978540659,16.769514,0
260,22196978540659,22196995310084,16.769425,0
260,22196995310084,22197012079502,16.769418,0
260,22197012079502,22197028849038,16.769536,0
260,22197028849038,22197045618350,16.769312,0
260,22197045618350,22197062387904,16.769554,0
260,22197062387904,22197079157003,16.769099,0
260,22197079157003,22197095926770,16.769767,0
260,22197095926770,22197112696208,16.769438,0
260,22197112696208,22197129465301,16.769093,0
260,22197129465301,22197146234572,16.769271,0
260,22197146234572,22197163004017,16.769445,0
260,22197163004017,22197179773431,16.769414,0
261,22197179773431,22197196543257,16.769826,0
261,22197196543257,22197213312859,16.769602,0
261,22197213312859,22197230082308,16.769449,0
261,22197230082308,22197246851858,16.76955,0
261,22197246851858,22197263621101,16.769243,0
261,22197263621101,22197280388106,16.767005,0
261,22197280388106,22197297157230,16.769124,0
261,22197297157230,22197313926657,16.769427,0
261,22197313926657,22197330696424,16.769767,0
261,22197330696424,22197347465941,16.769517,0
261,22197347465941,22197364236081,16.77014,0
261,22197364236081,22197381004967,16.768886,0
261,22197381004967,22197397773326,16.768359,0
261,22197397773326,22197414541436,16.76811,0
261,22197414541436,22197431311096,16.76966,0
261,22197431311096,22197448080565,16.769469,0
261,22197448080565,22197464850796,16.770231,0
261,22197464850796,22197481619915,16.769119,0
261,22197481619915,22197498389142,16.769227,0
261,22197498389142,22197515159133,16.769991,0
261,22197515159133,22197531926280,16.767147,0
261,22197531926280,22197548695503,16.769223,0
261,22197548695503,22197565464724,16.769221,0
261,22197565464724,22197582232170,16.767446,0
261,22197582232170,22197599001850,16.76968,0
261,22197599001850,22197615771722,16.769872,0
261,22197615771722,22197632541666,16.769944,0
261,22197632541666,22197649311205,16.769539,0
261,22197649311205,22197666080266,16.769061,0
261,22197666080266,22197682848270,16.768004,0
261,22197682848270,22197699617722,16.769452,0
261,22197699617722,22197716387077,16.769355,0
261,22197716387077,22197733156990,16.769913,0
261,22197733156990,22197749926202,16.769212,0
261,22197749926202,22197766695754,16.769552,0
261,22197766695754,22197783465357,16.769603,0
261,22197783465357,22197800234515,16.769158,0
261,22197800234515,22197817003557,16.769042,0
261,22197817003557,22197833772490,16.768933,0
261,22197833772490,22197850542098,16.769608,0
261,22197850542098,22197867311648,16.76955,0
261,22197867311648,22197884081613,16.769965,0
261,22197884081613,22197900851012,16.769399,0
261,22197900851012,22197917619655,16.768643,0
261,22197917619655,22197934388904,16.769249,0
261,22197934388904,22197951157705,16.768801,0
261,22197951157705,22197967926998,16.769293,0
261,22197967926998,22197984696316,16.769318,0
261,22197984696316,22198001466581,16.770265,0
261,22198001466581,22198018235945,16.769364,0
261,22198018235945,22198035004957,16.769012,0
261,22198035004957,22198051773742,16.768785,0
261,22198051773742,22198068543062,16.76932,0
261,22198068543062,22198085310178,16.767116,0
261,22198085310178,22198102080181,16.770003,0
261,22198102080181,22198118849615,16.769434,0
261,22198118849615,22198135619351,16.769736,0
261,22198135619351,22198152387406,16.768055,0
261,22198152387406,22198169156976,16.76957,0
261,22198169156976,22198185925260,16.768284,0
262,22198185925260,22198202694062,16.768802,0
262,22198202694062,22198219462548,16.768486,0
262,22198219462548,22198236231250,16.768702,0
262,22198236231250,22198253000396,16.769146,0
262,22198253000396,22198269770525,16.770129,0
262,22198269770525,22198286539674,16.769149,0
262,22198286539674,22198303308335,16.768661,0
262,22198303308335,22198320077903,16.769568,0
262,22198320077903,22198336847534,16.769631,0
262,22198336847534,22198353617515,16.769981,0
262,22198353617515,22198370386994,16.769479,0
262,22198370386994,22198387156391,16.769397,0
262,22198387156391,22198403924765,16.768374,0
262,22198403924765,22198420694383,16.769618,0
262,22198420694383,22198437464482,16.770099,0
262,22198437464482,22198454234352,16.76987,0
262,22198454234352,22198471003210,16.768858,0
262,22198471003210,22198487772519,16.769309,0
262,22198487772519,22198504541529,16.76901,0
262,22198504541529,22198521310860,16.769331,0
262,22198521310860,22198538079703,16.768843,0
262,22198538079703,22198554849212,16.769509,0
262,22198554849212,22198571619029,16.769817,0
262,22198571619029,22198588388470,16.769441,0
262,22198588388470,22198605157054,16.768584,0
262,22198605157054,22198621926259,16.769205,0
262,22198621926259,22198638694882,16.768623,0
262,22198638694882,22198655463865,16.768983,0
262,22198655463865,22198672233745,16.76988,0
262,22198672233745,22198689003827,16.770082,0
262,22198689003827,22198705773211,16.769384,0
262,22198705773211,22198722541576,16.768365,0
262,22198722541576,22198739308702,16.767126,0
262,22198739308702,22198756077725,16.769023,0
262,22198756077725,22198772847595,16.76987,0
262,22198772847595,22198789616769,16.769174,0
262,22198789616769,22198806386170,16.769401,0
262,22198806386170,22198823155972,16.769802,0
262,22198823155972,22198839925642,16.76967,0
262,22198839925642,22198856695018,16.769376,0
262,22198856695018,22198873464120,16.769102,0
262,22198873464120,22198890232901,16.768781,0
262,22198890232901,22198907002806,16.769905,0
262,22198907002806,22198923772302,16.769496,0
262,22198923772302,22198940541755,16.769453,0
262,22198940541755,22198957310794,16.769039,0
262,22198957310794,22198974079516,16.768722,0
262,22198974079516,22198990848655,16.769139,0
262,22198990848655,22199007618271,16.769616,0
262,22199007618271,22199024387204,16.768933,0
262,22199024387204,22199041156070,16.768866,0
262,22199041156070,22199057925249,16.769179,0
262,22199057925249,22199074695294,16.770045,0
262,22199074695294,22199091465210,16.769916,0
262,22199091465210,22199108234741,16.769531,0
262,22199108234741,22199125004890,16.770149,0
262,22199125004890,22199141773523,16.768633,0
262,22199141773523,22199158543137,16.769614,0
262,22199158543137,22199175312472,16.769335,0
263,22199175312472,22199192081893,16.769421,0
263,22199192081893,22199208850958,16.769065,0
263,22199208850958,22199225620383,16.769425,0
263,22199225620383,22199242390329,16.769946,0
263,22199242390329,22199259159749,16.76942,0
263,22199259159749,22199275929614,16.769865,0
263,22199275929614,22199292698734,16.76912,0
263,22199292698734,22199309468578,16.769844,0
263,22199309468578,22199326238281,16.769703,0
263,22199326238281,22199343007748,16.769467,0
263,22199343007748,22199359777068,16.76932,0
263,22199359777068,22199376545598,16.76853,0
263,22199376545598,22199393314759,16.769161,0
263,22199393314759,22199410084657,16.769898,0
263,22199410084657,22199426854096,16.769439,0
263,22199426854096,22199443623147,16.769051,0
263,22199443623147,22199460388949,16.765802,0
263,22199460388949,22199477158596,16.769647,0
263,22199477158596,22199493928311,16.769715,0
263,22199493928311,22199510698291,16.76998,0
263,22199510698291,22199527468054,16.769763,0
263,22199527468054,22199544237495,16.769441,0
263,22199544237495,22199561006988,16.769493,0
263,22199561006988,22199577776055,16.769067,0
263,22199577776055,22199594545513,16.769458,0
263,22199594545513,22199611314812,16.769299,0
263,22199611314812,22199628084738,16.769926,0
263,22199628084738,22199644854486,16.769748,0
263,22199644854486,22199661623150,16.768664,0
263,22199661623150,22199678391099,16.767949,0
263,22199678391099,22199695160767,16.769668,0
263,22199695160767,22199711929922,16.769155,0
263,22199711929922,22199728700060,16.770138,0
263,22199728700060,22199745469606,16.769546,0
263,22199745469606,22199762239201,16.769595,0
263,22199762239201,22199779008966,16.769765,0
263,22199779008966,22199795778698,16.769732,0
263,22199795778698,22199812548038,16.76934,0
263,22199812548038,22199829316914,16.768876,0
263,22199829316914,22199846085930,16.769016,0
263,22199846085930,22199862855294,16.769364,0
263,22199862855294,22199879624604,16.76931,0
263,22199879624604,22199896393283,16.768679,0
263,22199896393283,22199913162500,16.769217,0
263,22199913162500,22199929931229,16.768729,0
263,22199929931229,22199946698908,16.767679,0
263,22199946698908,22199963467983,16.769075,0
263,22199963467983,22199980237273,16.76929,0
263,22199980237273,22199997007158,16.769885,0
263,22199997007158,22200013776740,16.769582,0
263,22200013776740,22200030546401,16.769661,0
263,22200030546401,22200047314642,16.768241,0
263,22200047314642,22200064083464,16.768822,0
263,22200064083464,22200080852258,16.768794,0
263,22200080852258,22200097621201,16.768943,0
263,22200097621201,22200114389923,16.768722,0
263,22200114389923,22200131159804,16.769881,0
263,22200131159804,22200147929467,16.769663,0
263,22200147929467,22200164698764,16.769297,0
263,22200164698764,22200181468242,16.769478,0
264,22200181468242,22200198236241,16.767999,0
264,22200198236241,22200215004436,16.768195,0
264,22200215004436,22200231774043,16.769607,0
264,22200231774043,22200248543206,16.769163,0
264,22200248543206,22200265312712,16.769506,0
264,22200265312712,22200282082572,16.76986,0
264,22200282082572,22200298852409,16.769837,0
264,22200298852409,22200315621947,16.769538,0
264,22200315621947,22200332391273,16.769326,0
264,22200332391273,22200349159596,16.768323,0
264,22200349159596,22200365928489,16.768893,0
264,22200365928489,22200382697328,16.768839,0
264,22200382697328,22200399467534,16.770206,0
264,22200399467534,22200416237150,16.769616,0
264,22200416237150,22200433005560,16.76841,0
264,22200433005560,22200449774647,16.769087,0
264,22200449774647,22200466544103,16.769456,0
264,22200466544103,22200483313435,16.769332,0
264,22200483313435,22200500082516,16.769081,0
264,22200500082516,22200516851763,16.769247,0
264,22200516851763,22200533621760,16.769997,0
264,22200533621760,22200550391362,16.769602,0
264,22200550391362,22200567161229,16.769867,0
264,22200567161229,22200583930828,16.769599,0
264,22200583930828,22200600700671,16.769843,0
264,22200600700671,22200617470644,16.769973,0
264,22200617470644,22200634239574,16.76893,0
264,22200634239574,22200651008521,16.768947,0
264,22200651008521,22200667778293,16.769772,0
264,22200667778293,22200684548210,16.769917,0
264,22200684548210,22200701317095,16.768885,0
264,22200701317095,22200718085575,16.76848,0
264,22200718085575,22200734854585,16.76901,0
264,22200734854585,22200751623851,16.769266,0
264,22200751623851,22200768393416,16.769565,0
264,22200768393416,22200785162945,16.769529,0
264,22200785162945,22200801932745,16.7698,0
264,22200801932745,22200818702573,16.769828,0
264,22200818702573,22200835472240,16.769667,0
264,22200835472240,22200852242090,16.76985,0
264,22200852242090,22200869011542,16.769452,0
264,22200869011542,22200885780285,16.768743,0
264,22200885780285,22200902549370,16.769085,0
264,22200902549370,22200919318634,16.769264,0
264,22200919318634,22200936088488,16.769854,0
264,22200936088488,22200952858059,16.769571,0
264,22200952858059,22200969627902,16.769843,0
264,22200969627902,22200986397639,16.769737,0
264,22200986397639,22201003167674,16.770035,0
264,22201003167674,22201019936666,16.768992,0
264,22201019936666,22201036706130,16.769464,0
264,22201036706130,22201053475448,16.769318,0
264,22201053475448,22201070244703,16.769255,0
264,22201070244703,22201087013945,16.769242,0
264,22201087013945,22201103783637,16.769692,0
264,22201103783637,22201120553128,16.769491,0
264,22201120553128,22201137320237,16.767109,0
264,22201137320237,22201154088287,16.76805,0
264,22201154088287,22201170857761,16.769474,0
264,22201170857761,22201187627119,16.769358,0
265,22201187627119,22201204395984,16.768865,0
265,22201204395984,22201221165410,16.769426,0
265,22201221165410,22201237935435,16.770025,0
265,22201237935435,22201254705224,16.769789,0
265,22201254705224,22201271474498,16.769274,0
265,22201271474498,22201288243355,16.768857,0
265,22201288243355,22201305012238,16.768883,0
265,22201305012238,22201321781286,16.769048,0
265,22201321781286,22201338549772,16.768486,0
265,22201338549772,22201355318987,16.769215,0
265,22201355318987,22201372088895,16.769908,0
265,22201372088895,22201388858213,16.769318,0
265,22201388858213,22201405627222,16.769009,0
265,22201405627222,22201422395621,16.768399,0
265,22201422395621,22201439164555,16.768934,0
265,22201439164555,22201455933542,16.768987,0
265,22201455933542,22201472703230,16.769688,0
265,22201472703230,22201489472880,16.76965,0
265,22201489472880,22201506242520,16.76964,0
265,22201506242520,22201523011470,16.76895,0
265,22201523011470,22201539780648,16.769178,0
265,22201539780648,22201556549460,16.768812,0
265,22201556549460,22201573318626,16.769166,0
265,22201573318626,22201590087997,16.769371,0
265,22201590087997,22201606857717,16.76972,0
265,22201606857717,22201623627051,16.769334,0
265,22201623627051,22201640396550,16.769499,0
265,22201640396550,22201657165362,16.768812,0
265,22201657165362,22201673934534,16.769172,0
265,22201673934534,22201690703848,16.769314,0
265,22201690703848,22201707473017,16.769169,0
265,22201707473017,22201724242246,16.769229,0
265,22201724242246,22201741011559,16.769313,0
265,22201741011559,22201757780672,16.769113,0
265,22201757780672,22201774550704,16.770032,0
265,22201774550704,22201791320577,16.769873,0
265,22201791320577,22201808089669,16.769092,0
265,22201808089669,22201824856859,16.76719,0
265,22201824856859,22201841626195,16.769336,0
265,22201841626195,22201858395509,16.769314,0
265,22201858395509,22201875165090,16.769581,0
265,22201875165090,22201891933796,16.768706,0
265,22201891933796,22201908703053,16.769257,0
265,22201908703053,22201925471771,16.768718,0
265,22201925471771,22201942240468,16.768697,0
265,22201942240468,22201959008845,16.768377,0
265,22201959008845,22201975776519,16.767674,0
265,22201975776519,22201992545473,16.768954,0
265,22201992545473,22202009315075,16.769602,0
265,22202009315075,22202026084591,16.769516,0
265,22202026084591,22202042854797,16.770206,0
265,22202042854797,22202059624119,16.769322,0
265,22202059624119,22202076393647,16.769528,0
265,22202076393647,22202093162625,16.768978,0
265,22202093162625,22202109931526,16.768901,0
265,22202109931526,22202126700079,16.768553,0
265,22202126700079,22202143469697,16.769618,0
265,22202143469697,22202160238987,16.76929,0
265,22202160238987,22202177008622,16.769635,0
266,22202177008622,22202193778147,16.769525,0
266,22202193778147,22202210545602,16.767455,0
266,22202210545602,22202227312987,16.767385,0
266,22202227312987,22202244082354,16.769367,0
266,22202244082354,22202260852145,16.769791,0
266,22202260852145,22202277621936,16.769791,0
266,22202277621936,22202294391661,16.769725,0
266,22202294391661,22202311161865,16.770204,0
266,22202311161865,22202327931327,16.769462,0
266,22202327931327,22202344700151,16.768824,0
266,22202344700151,22202361468733,16.768582,0
266,22202361468733,22202378238177,16.769444,0
266,22202378238177,22202395007404,16.769227,0
266,22202395007404,22202411777366,16.769962,0
266,22202411777366,22202428546421,16.769055,0
266,22202428546421,22202445315016,16.768595,0
266,22202445315016,22202462084051,16.769035,0
266,22202462084051,22202478853015,16.768964,0
266,22202478853015,22202495621244,16.768229,0
266,22202495621244,22202512390290,16.769046,0
266,22202512390290,22202529159672,16.769382,0
266,22202529159672,22202545928987,16.769315,0
266,22202545928987,22202562698281,16.769294,0
266,22202562698281,22202579467891,16.76961,0
266,22202579467891,22202596237330,16.769439,0
266,22202596237330,22202613006464,16.769134,0
266,22202613006464,22202629775049,16.768585,0
266,22202629775049,22202646544774,16.769725,0
266,22202646544774,22202663314163,16.769389,0
266,22202663314163,22202680083682,16.769519,0
266,22202680083682,22202696853112,16.76943,0
266,22202696853112,22202713622777,16.769665,0
266,22202713622777,22202730392274,16.769497,0
266,22202730392274,22202747161099,16.768825,0
266,22202747161099,22202763927399,16.7663,0
266,22202763927399,22202780695357,16.767958,0
266,22202780695357,22202797464338,16.768981,0
266,22202797464338,22202814234099,16.769761,0
266,22202814234099,22202831003461,16.769362,0
266,22202831003461,22202847773236,16.769775,0
266,22202847773236,22202864542302,16.769066,0
266,22202864542302,22202881311389,16.769087,0
266,22202881311389,22202898080640,16.769251,0
266,22202898080640,22202914849570,16.76893,0
266,22202914849570,22202931618755,16.769185,0
266,22202931618755,22202948388884,16.770129,0
266,22202948388884,22202965158840,16.769956,0
266,22202965158840,22202981928450,16.76961,0
266,22202981928450,22202998698139,16.769689,0
266,22202998698139,22203015467378,16.769239,0
266,22203015467378,22203032236874,16.769496,0
266,22203032236874,22203049006312,16.769438,0
266,22203049006312,22203065775767,16.769455,0
266,22203065775767,22203082545106,16.769339,0
266,22203082545106,22203099314401,16.769295,0
266,22203099314401,22203116084191,16.76979,0
266,22203116084191,22203132854192,16.770001,0
266,22203132854192,22203149623643,16.769451,0
266,22203149623643,22203166392835,16.769192,0
266,22203166392835,22203183161166,16.768331,0
267,22203183161166,22203199930347,16.769181,0
267,22203199930347,22203217104696,17.174349,0
267,22203217104696,22203233873891,16.769195,0
267,22203233873891,22203250643033,16.769142,0
267,22203250643033,22203267411783,16.76875,0
267,22203267411783,22203284181319,16.769536,0
267,22203284181319,22203300965354,16.784035,0
267,22203300965354,22203317735320,16.769966,0
267,22203317735320,22203334506275,16.770955,0
267,22203334506275,22203351279284,16.773009,0
267,22203351279284,22203368050985,16.771701,0
267,22203368050985,22203384823097,16.772112,0
267,22203384823097,22203401594882,16.771785,0
267,22203401594882,22203418365437,16.770555,0
267,22203418365437,22203435136639,16.771202,0
267,22203435136639,22203451908455,16.771816,0
267,22203451908455,22203468680131,16.771676,0
267,22203468680131,22203485451978,16.771847,0
267,22203485451978,22203502223634,16.771656,0
267,22203502223634,22203518994810,16.771176,0
267,22203518994810,22203535767017,16.772207,0
267,22203535767017,22203552539047,16.77203,0
267,22203552539047,22203569310691,16.771644,0
267,22203569310691,22203586082196,16.771505,0
267,22203586082196,22203602853708,16.771512,0
267,22203602853708,22203619625327,16.771619,0
267,22203619625327,22203636396204,16.770877,0
267,22203636396204,22203653166828,16.770624,0
267,22203653166828,22203669938201,16.771373,0
267,22203669938201,22203686709846,16.771645,0
267,22203686709846,22203703480650,16.770804,0
267,22203703480650,22203720252072,16.771422,0
267,22203720252072,22203737022657,16.770585,0
267,22203737022657,22203753794364,16.771707,0
267,22203753794364,22203770565939,16.771575,0
267,22203770565939,22203787337638,16.771699,0
267,22203787337638,22203804108463,16.770825,0
267,22203804108463,22203820878631,16.770168,0
267,22203820878631,22203837650416,16.771785,0
267,22203837650416,22203854421675,16.771259,0
267,22203854421675,22203871193496,16.771821,0
267,22203871193496,22203887965308,16.771812,0
267,22203887965308,22203904737402,16.772094,0
267,22203904737402,22203921509618,16.772216,0
267,22203921509618,22203938281704,16.772086,0
267,22203938281704,22203955053378,16.771674,0
267,22203955053378,22203971824665,16.771287,0
267,22203971824665,22203988596257,16.771592,0
267,22203988596257,22204005368064,16.771807,0
267,22204005368064,22204022139931,16.771867,0
267,22204022139931,22204038911164,16.771233,0
267,22204038911164,22204055682415,16.771251,0
267,22204055682415,22204072453674,16.771259,0
267,22204072453674,22204089225205,16.771531,0
267,22204089225205,22204105996103,16.770898,0
267,22204105996103,22204122766577,16.770474,0
267,22204122766577,22204139538436,16.771859,0
267,22204139538436,22204156310343,16.771907,0
267,22204156310343,22204173082126,16.771783,0
267,22204173082126,22204189852716,16.77059,0
268,22204189852716,22204206623858,16.771142,0
268,22204206623858,22204223395444,16.771586,0
268,22204223395444,22204240166675,16.771231,0
268,22204240166675,22204256938042,16.771367,0
268,22204256938042,22204273710241,16.772199,0
268,22204273710241,22204290482399,16.772158,0
268,22204290482399,22204307253929,16.77153,0
268,22204307253929,22204324025426,16.771497,0
268,22204324025426,22204340796753,16.771327,0
268,22204340796753,22204357567989,16.771236,0
268,22204357567989,22204374338893,16.770904,0
268,22204374338893,22204391109918,16.771025,0
268,22204391109918,22204407881760,16.771842,0
268,22204407881760,22204424653822,16.772062,0
268,22204424653822,22204441424601,16.770779,0
268,22204441424601,22204458195390,16.770789,0
268,22204458195390,22204474966650,16.77126,0
268,22204474966650,22204491737515,16.770865,0
268,22204491737515,22204508508062,16.770547,0
268,22204508508062,22204525279573,16.771511,0
268,22204525279573,22204542051218,16.771645,0
268,22204542051218,22204558822336,16.771118,0
268,22204558822336,22204575593811,16.771475,0
268,22204575593811,22204592365597,16.771786,0
268,22204592365597,22204609136468,16.770871,0
268,22204609136468,22204625906010,16.769542,0
268,22204625906010,22204642677554,16.771544,0
268,22204642677554,22204659449109,16.771555,0
268,22204659449109,22204676221183,16.772074,0
268,22204676221183,22204692993142,16.771959,0
268,22204692993142,22204709764546,16.771404,0
268,22204709764546,22204726536333,16.771787,0
268,22204726536333,22204743307701,16.771368,0
268,22204743307701,22204760078053,16.770352,0
268,22204760078053,22204776849199,16.771146,0
268,22204776849199,22204793620703,16.771504,0
268,22204793620703,22204810392846,16.772143,0
268,22204810392846,22204827164053,16.771207,0
268,22204827164053,22204843935231,16.771178,0
268,22204843935231,22204860705351,16.77012,0
268,22204860705351,22204877475012,16.769661,0
268,22204877475012,22204894244237,16.769225,0
268,22204894244237,22204911015579,16.771342,0
268,22204911015579,22204927786665,16.771086,0
268,22204927786665,22204944559083,16.772418,0
268,22204944559083,22204961331433,16.77235,0
268,22204961331433,22204978102592,16.771159,0
268,22204978102592,22204994873106,16.770514,0
268,22204994873106,22205011644309,16.771203,0
268,22205011644309,22205028414484,16.770175,0
268,22205028414484,22205045186388,16.771904,0
268,22205045186388,22205061957998,16.77161,0
268,22205061957998,22205078730670,16.772672,0
268,22205078730670,22205095503001,16.772331,0
268,22205095503001,22205112274422,16.771421,0
268,22205112274422,22205129046728,16.772306,0
268,22205129046728,22205145817720,16.770992,0
268,22205145817720,22205162588422,16.770702,0
268,22205162588422,22205179359615,16.771193,0
269,22205179359615,22205196131514,16.771899,0
269,22205196131514,22205212903352,16.771838,0
269,22205212903352,22205229674948,16.771596,0
269,22205229674948,22205246447143,16.772195,0
269,22205246447143,22205263219269,16.772126,0
269,22205263219269,22205279990722,16.771453,0
269,22205279990722,22205296762472,16.77175,0
269,22205296762472,22205313533913,16.771441,0
269,22205313533913,22205330305422,16.771509,0
269,22205330305422,22205347077700,16.772278,0
269,22205347077700,22205363849791,16.772091,0
269,22205363849791,22205380622265,16.772474,0
269,22205380622265,22205397392100,16.769835,0
269,22205397392100,22205414163505,16.771405,0
269,22205414163505,22205430934313,16.770808,0
269,22205430934313,22205447704192,16.769879,0
269,22205447704192,22205464476074,16.771882,0
269,22205464476074,22205481248061,16.771987,0
269,22205481248061,22205498019993,16.771932,0
269,22205498019993,22205514791523,16.77153,0
269,22205514791523,22205531562137,16.770614,0
269,22205531562137,22205548333232,16.771095,0
269,22205548333232,22205565104312,16.77108,0
269,22205565104312,22205581875213,16.770901,0
269,22205581875213,22205598646829,16.771616,0
269,22205598646829,22205615419201,16.772372,0
269,22205615419201,22205632191169,16.771968,0
269,22205632191169,22205648963013,16.771844,0
269,22205648963013,22205665734915,16.771902,0
269,22205665734915,22205682506281,16.771366,0
269,22205682506281,22205699276431,16.77015,0
269,22205699276431,22205716047000,16.770569,0
269,22205716047000,22205732817785,16.770785,0
269,22205732817785,22205749588868,16.771083,0
269,22205749588868,22205766360302,16.771434,0
269,22205766360302,22205783130655,16.770353,0
269,22205783130655,22205799901801,16.771146,0
269,22205799901801,22205816673151,16.77135,0
269,22205816673151,22205833444993,16.771842,0
269,22205833444993,22205850215640,16.770647,0
269,22205850215640,22205866986734,16.771094,0
269,22205866986734,22205883758817,16.772083,0
269,22205883758817,22205900530740,16.771923,0
269,22205900530740,22205917303023,16.772283,0
269,22205917303023,22205934074938,16.771915,0
269,22205934074938,22205950846865,16.771927,0
269,22205950846865,22205967618091,16.771226,0
269,22205967618091,22205984390045,16.771954,0
269,22205984390045,22206001161774,16.771729,0
269,22206001161774,22206017933509,16.771735,0
269,22206017933509,22206034705074,16.771565,0
269,22206034705074,22206051476980,16.771906,0
269,22206051476980,22206068248830,16.77185,0
269,22206068248830,22206085020010,16.77118,0
269,22206085020010,22206101789515,16.769505,0
269,22206101789515,22206118561462,16.771947,0
269,22206118561462,22206135332990,16.771528,0
269,22206135332990,22206152105112,16.772122,0
269,22206152105112,22206168877182,16.77207,0
269,22206168877182,22206185649652,16.77247,0
270,22206185649652,22206202421175,16.771523,0
270,22206202421175,22206219190821,16.769646,0
270,22206219190821,22206235961461,16.77064,0
270,22206235961461,22206252733444,16.771983,0
270,22206252733444,22206269505163,16.771719,0
270,22206269505163,22206286276942,16.771779,0
270,22206286276942,22206303048321,16.771379,0
270,22206303048321,22206319820194,16.771873,0
270,22206319820194,22206336592058,16.771864,0
270,22206336592058,22206353363291,16.771233,0
270,22206353363291,22206370133898,16.770607,0
270,22206370133898,22206386905130,16.771232,0
270,22206386905130,22206403675823,16.770693,0
270,22206403675823,22206420446649,16.770826,0
270,22206420446649,22206437218980,16.772331,0
270,22206437218980,22206453990265,16.771285,0
270,22206453990265,22206470761603,16.771338,0
270,22206470761603,22206487532750,16.771147,0
270,22206487532750,22206504304120,16.77137,0
270,22206504304120,22206521075569,16.771449,0
270,22206521075569,22206537847240,16.771671,0
270,22206537847240,22206554619284,16.772044,0
270,22206554619284,22206571390747,16.771463,0
270,22206571390747,22206588161991,16.771244,0
270,22206588161991,22206604933470,16.771479,0
270,22206604933470,22206621704847,16.771377,0
270,22206621704847,22206638475630,16.770783,0
270,22206638475630,22206655247553,16.771923,0
270,22206655247553,22206672019436,16.771883,0
270,22206672019436,22206688791462,16.772026,0
270,22206688791462,22206705563024,16.771562,0
270,22206705563024,22206722334679,16.771655,0
270,22206722334679,22206739106032,16.771353,0
270,22206739106032,22206755877299,16.771267,0
270,22206755877299,22206772647830,16.770531,0
270,22206772647830,22206789419577,16.771747,0
270,22206789419577,22206806191105,16.771528,0
270,22206806191105,22206822963597,16.772492,0
270,22206822963597,22206839735049,16.771452,0
270,22206839735049,22206856505847,16.770798,0
270,22206856505847,22206873277446,16.771599,0
270,22206873277446,22206890048765,16.771319,0
270,22206890048765,22206906820201,16.771436,0
270,22206906820201,22206923591928,16.771727,0
270,22206923591928,22206940363779,16.771851,0
270,22206940363779,22206957135275,16.771496,0
270,22206957135275,22206973906923,16.771648,0
270,22206973906923,22206990677637,16.770714,0
270,22206990677637,22207007449461,16.771824,0
270,22207007449461,22207024220588,16.771127,0
270,22207024220588,22207040990510,16.769922,0
270,22207040990510,22207057762749,16.772239,0
270,22207057762749,22207074534393,16.771644,0
270,22207074534393,22207091306326,16.771933,0
