Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,,Time (sec),FPS
212,2.15267E+13,2.15267E+13,16.755219,0,,,,
212,2.15267E+13,2.15267E+13,16.754508,0,,,,
212,2.15267E+13,2.15267E+13,16.755577,0,,,,
212,2.15267E+13,2.15268E+13,16.755403,0,,,,
212,2.15268E+13,2.15268E+13,16.754947,0,,,,
212,2.15268E+13,2.15268E+13,16.755021,0,,,,
212,2.15268E+13,2.15268E+13,16.754843,0,,,,
212,2.15268E+13,2.15268E+13,16.754955,0,,,,
212,2.15268E+13,2.15268E+13,16.754211,0,,,,
212,2.15268E+13,2.15269E+13,16.754157,0,,,,
212,2.15269E+13,2.15269E+13,16.753408,0,,,,
212,2.15269E+13,2.15269E+13,16.751936,0,,,,
212,2.15269E+13,2.15269E+13,16.754364,0,,,,
212,2.15269E+13,2.15269E+13,16.754715,0,,,,
212,2.15269E+13,2.15269E+13,16.755053,0,,,,
212,2.15269E+13,2.1527E+13,17.13222,0,,,,
212,2.1527E+13,2.1527E+13,16.755426,0,,,,
212,2.1527E+13,2.1527E+13,16.754988,0,,,,
212,2.1527E+13,2.1527E+13,16.753883,0,,,,
212,2.1527E+13,2.1527E+13,16.755231,0,,,,
212,2.1527E+13,2.1527E+13,16.764263,0,,,,
212,2.1527E+13,2.15271E+13,16.757629,0,,,,
212,2.15271E+13,2.15271E+13,16.759421,0,,,,
212,2.15271E+13,2.15271E+13,16.757097,0,,,,
212,2.15271E+13,2.15271E+13,16.756688,0,,,,
212,2.15271E+13,2.15271E+13,16.757436,0,,,,
212,2.15271E+13,2.15271E+13,16.757111,0,,,,
212,2.15271E+13,2.15272E+13,16.756376,0,,,,
212,2.15272E+13,2.15272E+13,16.755427,0,,,,
212,2.15272E+13,2.15272E+13,16.756738,0,,,,
212,2.15272E+13,2.15272E+13,16.756063,0,,,,
212,2.15272E+13,2.15272E+13,16.757471,0,,,,
212,2.15272E+13,2.15272E+13,16.75723,0,,,,
212,2.15272E+13,2.15273E+13,16.756715,0,,,,
212,2.15273E+13,2.15273E+13,16.756911,0,,,,
212,2.15273E+13,2.15273E+13,16.755779,0,,,,
212,2.15273E+13,2.15273E+13,16.756707,0,,,,
212,2.15273E+13,2.15273E+13,16.755075,0,,,,
212,2.15273E+13,2.15273E+13,16.755301,0,,,,
212,2.15273E+13,2.15274E+13,16.757289,0,,,,
212,2.15274E+13,2.15274E+13,16.756751,0,,,,
212,2.15274E+13,2.15274E+13,16.756282,0,,,,
212,2.15274E+13,2.15274E+13,16.75729,0,,,,
213,2.15274E+13,2.15274E+13,16.754587,0,,,,
213,2.15274E+13,2.15274E+13,16.756703,0,,,,
213,2.15274E+13,2.15275E+13,16.757048,0,,,,
213,2.15275E+13,2.15275E+13,16.756717,0,,,,
213,2.15275E+13,2.15275E+13,16.75753,0,,,,
213,2.15275E+13,2.15275E+13,16.757124,0,,,,
213,2.15275E+13,2.15275E+13,16.756521,0,,,,
213,2.15275E+13,2.15275E+13,16.756741,0,,,,
213,2.15275E+13,2.15276E+13,16.756826,0,,,,
213,2.15276E+13,2.15276E+13,16.755762,0,,,,
213,2.15276E+13,2.15276E+13,16.756844,0,,,,
213,2.15276E+13,2.15276E+13,16.756634,0,,,,
213,2.15276E+13,2.15276E+13,16.757373,0,,,,
213,2.15276E+13,2.15276E+13,16.75713,0,,,,
213,2.15276E+13,2.15277E+13,16.756553,0,,,,
213,2.15277E+13,2.15277E+13,16.757005,0,,,,
213,2.15277E+13,2.15277E+13,16.755421,0,,,,
213,2.15277E+13,2.15277E+13,16.755738,0,,,,
213,2.15277E+13,2.15277E+13,16.756396,0,,,,
213,2.15277E+13,2.15277E+13,16.756545,0,,,,
213,2.15277E+13,2.15278E+13,16.757324,0,,,,
213,2.15278E+13,2.15278E+13,16.756394,0,,,,
213,2.15278E+13,2.15278E+13,16.756418,0,,,,
213,2.15278E+13,2.15278E+13,16.75675,0,,,,
213,2.15278E+13,2.15278E+13,16.756156,0,,,,
213,2.15278E+13,2.15278E+13,16.756457,0,,,,
213,2.15278E+13,2.15279E+13,16.756532,0,,,,
213,2.15279E+13,2.15279E+13,16.75652,0,,,,
213,2.15279E+13,2.15279E+13,16.757242,0,,,,
213,2.15279E+13,2.15279E+13,16.757034,0,,,,
213,2.15279E+13,2.15279E+13,16.755208,0,,,,
213,2.15279E+13,2.15279E+13,16.754858,0,,,,
213,2.15279E+13,2.1528E+13,16.756226,0,,,,
213,2.1528E+13,2.1528E+13,16.75551,0,,,,
213,2.1528E+13,2.1528E+13,16.75694,0,,,,
213,2.1528E+13,2.1528E+13,16.756725,0,,,,
213,2.1528E+13,2.1528E+13,16.757626,0,,,,
213,2.1528E+13,2.1528E+13,16.755923,0,,,,
213,2.1528E+13,2.15281E+13,16.755511,0,,,,
213,2.15281E+13,2.15281E+13,16.755493,0,,,,
213,2.15281E+13,2.15281E+13,16.756814,0,,,,
213,2.15281E+13,2.15281E+13,16.754997,0,,,,
213,2.15281E+13,2.15281E+13,16.756159,0,,,,
213,2.15281E+13,2.15281E+13,16.756051,0,,,,
213,2.15281E+13,2.15282E+13,16.757575,0,,,,
213,2.15282E+13,2.15282E+13,16.75718,0,,,,
213,2.15282E+13,2.15282E+13,16.757159,0,,,,
213,2.15282E+13,2.15282E+13,16.756879,0,,,,
213,2.15282E+13,2.15282E+13,16.756546,0,,,,
213,2.15282E+13,2.15282E+13,16.756231,0,,,,
213,2.15282E+13,2.15283E+13,16.756541,0,,,,
213,2.15283E+13,2.15283E+13,16.756558,0,,,,
213,2.15283E+13,2.15283E+13,16.75701,0,,,,
213,2.15283E+13,2.15283E+13,16.754909,0,,,,
213,2.15283E+13,2.15283E+13,16.755793,0,,,,
213,2.15283E+13,2.15283E+13,16.755128,0,,,,
213,2.15283E+13,2.15284E+13,16.755717,0,,,,
213,2.15284E+13,2.15284E+13,16.754592,0,,,,
213,2.15284E+13,2.15284E+13,16.756599,0,,,,
213,2.15284E+13,2.15284E+13,16.756722,0,,,,
214,2.15284E+13,2.15284E+13,16.757684,0,,,,
214,2.15284E+13,2.15284E+13,16.757702,0,,,,
214,2.15284E+13,2.15285E+13,16.756916,0,,,,
214,2.15285E+13,2.15285E+13,16.755735,0,,,,
214,2.15285E+13,2.15285E+13,16.756815,0,,,,
214,2.15285E+13,2.15285E+13,16.756301,0,,,,
214,2.15285E+13,2.15285E+13,16.756255,0,,,,
214,2.15285E+13,2.15285E+13,16.756678,0,,,,
214,2.15285E+13,2.15286E+13,16.756111,0,,,,
214,2.15286E+13,2.15286E+13,16.757447,0,,,,
214,2.15286E+13,2.15286E+13,16.757601,0,,,,
214,2.15286E+13,2.15286E+13,16.757588,0,,,,
214,2.15286E+13,2.15286E+13,16.755307,0,,,,
214,2.15286E+13,2.15286E+13,16.75693,0,,,,
214,2.15286E+13,2.15287E+13,16.756647,0,,,,
214,2.15287E+13,2.15287E+13,16.756624,0,,,,
214,2.15287E+13,2.15287E+13,16.75657,0,,,,
214,2.15287E+13,2.15287E+13,16.755831,0,,,,
214,2.15287E+13,2.15287E+13,16.756486,0,,,,
214,2.15287E+13,2.15287E+13,16.755997,0,,,,
214,2.15287E+13,2.15288E+13,16.756987,0,,,,
214,2.15288E+13,2.15288E+13,16.756582,0,,,,
214,2.15288E+13,2.15288E+13,16.756371,0,,,,
214,2.15288E+13,2.15288E+13,16.756244,0,,,,
214,2.15288E+13,2.15288E+13,16.757778,0,,,,
214,2.15288E+13,2.15288E+13,16.757361,0,,,,
214,2.15288E+13,2.15289E+13,16.75748,0,,,,
214,2.15289E+13,2.15289E+13,16.757358,0,,,,
214,2.15289E+13,2.15289E+13,16.756501,0,,,,
214,2.15289E+13,2.15289E+13,16.756868,0,,,,
214,2.15289E+13,2.15289E+13,16.755547,0,,,,
214,2.15289E+13,2.15289E+13,16.756256,0,,,,
214,2.15289E+13,2.1529E+13,16.757712,0,,,,
214,2.1529E+13,2.1529E+13,16.757133,0,,,,
214,2.1529E+13,2.1529E+13,16.756135,0,,,,
214,2.1529E+13,2.1529E+13,16.755504,0,,,,
214,2.1529E+13,2.1529E+13,16.756379,0,,,,
214,2.1529E+13,2.1529E+13,16.754889,0,,,,
214,2.1529E+13,2.15291E+13,16.756862,0,,,,
214,2.15291E+13,2.15291E+13,16.756643,0,,,,
214,2.15291E+13,2.15291E+13,16.7576,0,,,,
214,2.15291E+13,2.15291E+13,16.756536,0,,,,
214,2.15291E+13,2.15291E+13,16.755932,0,,,,
214,2.15291E+13,2.15291E+13,16.756103,0,,,,
214,2.15291E+13,2.15292E+13,16.755581,0,,,,
214,2.15292E+13,2.15292E+13,16.754593,0,,,,
214,2.15292E+13,2.15292E+13,16.756453,0,,,,
214,2.15292E+13,2.15292E+13,16.756699,0,,,,
214,2.15292E+13,2.15292E+13,16.75774,0,,,,
214,2.15292E+13,2.15292E+13,16.756434,0,,,,
214,2.15292E+13,2.15293E+13,16.75581,0,,,,
214,2.15293E+13,2.15293E+13,16.756862,0,,,,
214,2.15293E+13,2.15293E+13,16.756257,0,,,,
214,2.15293E+13,2.15293E+13,16.755925,0,,,,
214,2.15293E+13,2.15293E+13,16.756836,0,,,,
214,2.15293E+13,2.15293E+13,16.756606,0,,,,
214,2.15293E+13,2.15294E+13,16.757667,0,,,,
214,2.15294E+13,2.15294E+13,16.757448,0,,,,
214,2.15294E+13,2.15294E+13,16.757602,0,,,,
214,2.15294E+13,2.15294E+13,16.757305,0,,,,
215,2.15294E+13,2.15294E+13,16.756906,0,,,,
215,2.15294E+13,2.15294E+13,16.756473,0,,,,
215,2.15294E+13,2.15295E+13,16.75587,0,,,,
215,2.15295E+13,2.15295E+13,16.756286,0,,,,
215,2.15295E+13,2.15295E+13,16.756866,0,,,,
215,2.15295E+13,2.15295E+13,16.755,0,,,,
215,2.15295E+13,2.15295E+13,16.757035,0,,,,
215,2.15295E+13,2.15296E+13,16.756589,0,,,,
215,2.15296E+13,2.15296E+13,16.756174,0,,,,
215,2.15296E+13,2.15296E+13,16.754921,0,,,,
215,2.15296E+13,2.15296E+13,16.756957,0,,,,
215,2.15296E+13,2.15296E+13,16.756687,0,,,,
215,2.15296E+13,2.15296E+13,16.757384,0,,,,
215,2.15296E+13,2.15297E+13,16.756828,0,,,,
215,2.15297E+13,2.15297E+13,16.756337,0,,,,
215,2.15297E+13,2.15297E+13,16.755256,0,,,,
215,2.15297E+13,2.15297E+13,16.756141,0,,,,
215,2.15297E+13,2.15297E+13,16.755502,0,,,,
215,2.15297E+13,2.15297E+13,16.756998,0,,,,
215,2.15297E+13,2.15298E+13,16.756808,0,,,,
215,2.15298E+13,2.15298E+13,16.757527,0,,,,
215,2.15298E+13,2.15298E+13,16.756724,0,,,,
215,2.15298E+13,2.15298E+13,16.75673,0,,,,
215,2.15298E+13,2.15298E+13,16.756066,0,,,,
215,2.15298E+13,2.15298E+13,16.756319,0,,,,
215,2.15298E+13,2.15299E+13,16.755474,0,,,,
215,2.15299E+13,2.15299E+13,16.756728,0,,,,
215,2.15299E+13,2.15299E+13,16.75664,0,,,,
215,2.15299E+13,2.15299E+13,16.75779,0,,,,
215,2.15299E+13,2.15299E+13,16.757475,0,,,,
215,2.15299E+13,2.15299E+13,16.75737,0,,,,
215,2.15299E+13,2.153E+13,16.757229,0,,,,
215,2.153E+13,2.153E+13,16.756998,0,,,,
215,2.153E+13,2.153E+13,16.756825,0,,,,
215,2.153E+13,2.153E+13,16.7566,0,,,,
215,2.153E+13,2.153E+13,16.757063,0,,,,
215,2.153E+13,2.153E+13,16.756913,0,,,,
215,2.153E+13,2.15301E+13,16.756562,0,,,,
215,2.15301E+13,2.15301E+13,16.757187,0,,,,
215,2.15301E+13,2.15301E+13,16.75586,0,,,,
215,2.15301E+13,2.15301E+13,16.756318,0,,,,
215,2.15301E+13,2.15301E+13,16.753339,0,,,,
215,2.15301E+13,2.15301E+13,16.756905,0,,,,
215,2.15301E+13,2.15302E+13,16.756815,0,,,,
215,2.15302E+13,2.15302E+13,16.757178,0,,,,
215,2.15302E+13,2.15302E+13,16.757055,0,,,,
215,2.15302E+13,2.15302E+13,16.757748,0,,,,
215,2.15302E+13,2.15302E+13,16.757219,0,,,,
215,2.15302E+13,2.15302E+13,16.756186,0,,,,
215,2.15302E+13,2.15303E+13,16.756622,0,,,,
215,2.15303E+13,2.15303E+13,16.756653,0,,,,
215,2.15303E+13,2.15303E+13,16.756102,0,,,,
215,2.15303E+13,2.15303E+13,16.756859,0,,,,
215,2.15303E+13,2.15303E+13,16.75661,0,,,,
215,2.15303E+13,2.15303E+13,16.756834,0,,,,
215,2.15303E+13,2.15304E+13,16.756457,0,,,,
215,2.15304E+13,2.15304E+13,16.756876,0,,,,
215,2.15304E+13,2.15304E+13,16.756554,0,,,,
215,2.15304E+13,2.15304E+13,16.756804,0,,,,
216,2.15304E+13,2.15304E+13,16.757219,0,,,,
216,2.15304E+13,2.15304E+13,16.757081,0,,,,
216,2.15304E+13,2.15305E+13,16.756475,0,,,,
216,2.15305E+13,2.15305E+13,16.756188,0,,,,
216,2.15305E+13,2.15305E+13,16.756699,0,,,,
216,2.15305E+13,2.15305E+13,16.756599,0,,,,
216,2.15305E+13,2.15305E+13,16.756008,0,,,,
216,2.15305E+13,2.15305E+13,16.756866,0,,,,
216,2.15305E+13,2.15306E+13,16.755487,0,,,,
216,2.15306E+13,2.15306E+13,16.755962,0,,,,
216,2.15306E+13,2.15306E+13,16.756585,0,,,,
216,2.15306E+13,2.15306E+13,16.755455,0,,,,
216,2.15306E+13,2.15306E+13,16.756175,0,,,,
216,2.15306E+13,2.15306E+13,16.75633,0,,,,
216,2.15306E+13,2.15307E+13,16.755951,0,,,,
216,2.15307E+13,2.15307E+13,16.757256,0,,,,
216,2.15307E+13,2.15307E+13,16.756816,0,,,,
216,2.15307E+13,2.15307E+13,16.757432,0,,,,
216,2.15307E+13,2.15307E+13,16.756816,0,,,,
216,2.15307E+13,2.15307E+13,16.756767,0,,,,
216,2.15307E+13,2.15308E+13,16.756905,0,,,,
216,2.15308E+13,2.15308E+13,16.756759,0,,,,
216,2.15308E+13,2.15308E+13,16.756739,0,,,,
216,2.15308E+13,2.15308E+13,16.755775,0,,,,
216,2.15308E+13,2.15308E+13,16.756084,0,,,,
216,2.15308E+13,2.15308E+13,16.757063,0,,,,
216,2.15308E+13,2.15309E+13,16.757125,0,,,,
216,2.15309E+13,2.15309E+13,16.757231,0,,,,
216,2.15309E+13,2.15309E+13,16.757147,0,,,,
216,2.15309E+13,2.15309E+13,16.756904,0,,,,
216,2.15309E+13,2.15309E+13,16.756314,0,,,,
216,2.15309E+13,2.15309E+13,16.756417,0,,,,
216,2.15309E+13,2.1531E+13,16.756637,0,,,,
216,2.1531E+13,2.1531E+13,16.756956,0,,,,
216,2.1531E+13,2.1531E+13,16.754665,0,,,,
216,2.1531E+13,2.1531E+13,16.756057,0,,,,
216,2.1531E+13,2.1531E+13,16.756209,0,,,,
216,2.1531E+13,2.1531E+13,16.756013,0,,,,
216,2.1531E+13,2.15311E+13,16.753574,0,,,,
216,2.15311E+13,2.15311E+13,16.756026,0,,,,
216,2.15311E+13,2.15311E+13,16.756636,0,,,,
216,2.15311E+13,2.15311E+13,16.757465,0,,,,
216,2.15311E+13,2.15311E+13,16.755419,0,,,,
216,2.15311E+13,2.15311E+13,16.75568,0,,,,
216,2.15311E+13,2.15312E+13,16.756308,0,,,,
216,2.15312E+13,2.15312E+13,16.757022,0,,,,
216,2.15312E+13,2.15312E+13,16.756606,0,,,,
216,2.15312E+13,2.15312E+13,16.757066,0,,,,
216,2.15312E+13,2.15312E+13,16.7567,0,,,,
216,2.15312E+13,2.15312E+13,16.75745,0,,,,
216,2.15312E+13,2.15313E+13,16.757215,0,,,,
216,2.15313E+13,2.15313E+13,16.756786,0,,,,
216,2.15313E+13,2.15313E+13,16.756869,0,,,,
216,2.15313E+13,2.15313E+13,16.756423,0,,,,
216,2.15313E+13,2.15313E+13,16.756872,0,,,,
216,2.15313E+13,2.15313E+13,16.756622,0,,,,
216,2.15313E+13,2.15314E+13,16.757579,0,,,,
216,2.15314E+13,2.15314E+13,16.757145,0,,,,
216,2.15314E+13,2.15314E+13,16.756636,0,,,,
216,2.15314E+13,2.15314E+13,16.756766,0,,,,
217,2.15314E+13,2.15314E+13,16.756301,0,,,,
217,2.15314E+13,2.15314E+13,16.756955,0,,,,
217,2.15314E+13,2.15315E+13,16.7565,0,,,,
217,2.15315E+13,2.15315E+13,16.756954,0,,,,
217,2.15315E+13,2.15315E+13,16.757032,0,,,,
217,2.15315E+13,2.15315E+13,16.756997,0,,,,
217,2.15315E+13,2.15315E+13,16.757358,0,,,,
217,2.15315E+13,2.15315E+13,16.757015,0,,,,
217,2.15315E+13,2.15316E+13,16.756831,0,,,,
217,2.15316E+13,2.15316E+13,16.756949,0,,,,
217,2.15316E+13,2.15316E+13,16.756403,0,,,,
217,2.15316E+13,2.15316E+13,16.75651,0,,,,
217,2.15316E+13,2.15316E+13,16.757427,0,,,,
217,2.15316E+13,2.15316E+13,16.756365,0,,,,
217,2.15316E+13,2.15317E+13,16.756706,0,,,,
217,2.15317E+13,2.15317E+13,16.755532,0,,,,
217,2.15317E+13,2.15317E+13,16.754969,0,,,,
217,2.15317E+13,2.15317E+13,16.756786,0,,,,
217,2.15317E+13,2.15317E+13,16.756685,0,,,,
217,2.15317E+13,2.15317E+13,16.756767,0,,,,
217,2.15317E+13,2.15318E+13,16.757536,0,,,,
217,2.15318E+13,2.15318E+13,16.756922,0,,,,
217,2.15318E+13,2.15318E+13,16.755874,0,,,,
217,2.15318E+13,2.15318E+13,16.756662,0,,,,
217,2.15318E+13,2.15318E+13,16.756327,0,,,,
217,2.15318E+13,2.15318E+13,16.756012,0,,,,
217,2.15318E+13,2.15319E+13,16.755526,0,,,,
217,2.15319E+13,2.15319E+13,16.756462,0,,,,
217,2.15319E+13,2.15319E+13,16.756791,0,,,,
217,2.15319E+13,2.15319E+13,16.757271,0,,,,
217,2.15319E+13,2.15319E+13,16.756503,0,,,,
217,2.15319E+13,2.15319E+13,16.755621,0,,,,
217,2.15319E+13,2.1532E+13,16.756457,0,,,,
217,2.1532E+13,2.1532E+13,16.755985,0,,,,
217,2.1532E+13,2.1532E+13,16.75653,0,,,,
217,2.1532E+13,2.1532E+13,16.756721,0,,,,
217,2.1532E+13,2.1532E+13,16.757175,0,,,,
217,2.1532E+13,2.1532E+13,16.756013,0,,,,
217,2.1532E+13,2.15321E+13,16.757296,0,,,,
217,2.15321E+13,2.15321E+13,16.756535,0,,,,
217,2.15321E+13,2.15321E+13,16.75632,0,,,,
217,2.15321E+13,2.15321E+13,16.756767,0,,,,
217,2.15321E+13,2.15321E+13,16.756259,0,,,,
217,2.15321E+13,2.15321E+13,16.75685,0,,,,
217,2.15321E+13,2.15322E+13,16.757119,0,,,,
217,2.15322E+13,2.15322E+13,16.757375,0,,,,
217,2.15322E+13,2.15322E+13,16.757082,0,,,,
217,2.15322E+13,2.15322E+13,16.756592,0,,,,
217,2.15322E+13,2.15322E+13,16.756578,0,,,,
217,2.15322E+13,2.15322E+13,16.756407,0,,,,
217,2.15322E+13,2.15323E+13,16.756064,0,,,,
217,2.15323E+13,2.15323E+13,16.757193,0,,,,
217,2.15323E+13,2.15323E+13,16.757249,0,,,,
217,2.15323E+13,2.15323E+13,16.756647,0,,,,
217,2.15323E+13,2.15323E+13,16.756988,0,,,,
217,2.15323E+13,2.15323E+13,16.756589,0,,,,
217,2.15323E+13,2.15324E+13,16.756297,0,,,,
217,2.15324E+13,2.15324E+13,16.756157,0,,,,
217,2.15324E+13,2.15324E+13,16.7565,0,,,,
217,2.15324E+13,2.15324E+13,16.756109,0,,,,
218,2.15324E+13,2.15324E+13,16.757492,0,,,,
218,2.15324E+13,2.15324E+13,16.757262,0,,,,
218,2.15324E+13,2.15325E+13,16.756618,0,,,,
218,2.15325E+13,2.15325E+13,16.757375,0,,,,
218,2.15325E+13,2.15325E+13,16.75653,0,,,,
218,2.15325E+13,2.15325E+13,16.756046,0,,,,
218,2.15325E+13,2.15325E+13,16.756387,0,,,,
218,2.15325E+13,2.15325E+13,16.756604,0,,,,
218,2.15325E+13,2.15326E+13,16.75714,0,,,,
218,2.15326E+13,2.15326E+13,16.75654,0,,,,
218,2.15326E+13,2.15326E+13,16.755949,0,,,,
218,2.15326E+13,2.15326E+13,16.754995,0,,,,
218,2.15326E+13,2.15326E+13,16.75684,0,,,,
218,2.15326E+13,2.15327E+13,16.755805,0,,,,
218,2.15327E+13,2.15327E+13,16.756979,0,,,,
218,2.15327E+13,2.15327E+13,16.756674,0,,,,
218,2.15327E+13,2.15327E+13,16.757104,0,,,,
218,2.15327E+13,2.15327E+13,16.756317,0,,,,
218,2.15327E+13,2.15327E+13,16.756036,0,,,,
218,2.15327E+13,2.15328E+13,16.755834,0,,,,
218,2.15328E+13,2.15328E+13,16.756511,0,,,,
218,2.15328E+13,2.15328E+13,16.755608,0,,,,
218,2.15328E+13,2.15328E+13,16.756738,0,,,,
218,2.15328E+13,2.15328E+13,16.756359,0,,,,
218,2.15328E+13,2.15328E+13,16.757244,0,,,,
218,2.15328E+13,2.15329E+13,16.756735,0,,,,
218,2.15329E+13,2.15329E+13,16.757426,0,,,,
218,2.15329E+13,2.15329E+13,16.304481,0,,,,
218,2.15329E+13,2.15329E+13,16.756827,0,,,,
218,2.15329E+13,2.15329E+13,16.75681,0,,,,
218,2.15329E+13,2.15329E+13,16.756411,0,,,,
218,2.15329E+13,2.1533E+13,16.756676,0,,,,
218,2.1533E+13,2.1533E+13,16.75149,0,,,,
218,2.1533E+13,2.1533E+13,16.755325,0,,,,
218,2.1533E+13,2.1533E+13,16.755429,0,,,,
218,2.1533E+13,2.1533E+13,16.755366,0,,,,
218,2.1533E+13,2.1533E+13,16.756093,0,,,,
218,2.1533E+13,2.15331E+13,16.755363,0,,,,
218,2.15331E+13,2.15331E+13,16.754433,0,,,,
218,2.15331E+13,2.15331E+13,16.755407,0,,,,
218,2.15331E+13,2.15331E+13,16.756197,0,,,,
218,2.15331E+13,2.15331E+13,16.755283,0,,,,
218,2.15331E+13,2.15331E+13,16.755982,0,,,,
218,2.15331E+13,2.15332E+13,16.755135,0,,,,
218,2.15332E+13,2.15332E+13,16.755486,0,,,,
218,2.15332E+13,2.15332E+13,16.755255,0,,,,
218,2.15332E+13,2.15332E+13,16.756192,0,,,,
218,2.15332E+13,2.15332E+13,16.755829,0,,,,
218,2.15332E+13,2.15332E+13,16.756744,0,,,,
218,2.15332E+13,2.15333E+13,16.75641,0,,,,
218,2.15333E+13,2.15333E+13,16.756633,0,,,,
218,2.15333E+13,2.15333E+13,16.756434,0,,,,
218,2.15333E+13,2.15333E+13,16.755658,0,,,,
218,2.15333E+13,2.15333E+13,16.75503,0,,,,
218,2.15333E+13,2.15333E+13,16.756258,0,,,,
218,2.15333E+13,2.15334E+13,16.756331,0,,,,
218,2.15334E+13,2.15334E+13,16.754908,0,,,,
218,2.15334E+13,2.15334E+13,16.755181,0,,,,
218,2.15334E+13,2.15334E+13,16.754126,0,,,,
219,2.15334E+13,2.15334E+13,16.754882,0,,,,
219,2.15334E+13,2.15334E+13,16.75637,0,,,,
219,2.15334E+13,2.15335E+13,16.756069,0,,,,
219,2.15335E+13,2.15335E+13,16.756098,0,,,,
219,2.15335E+13,2.15335E+13,16.755482,0,,,,
219,2.15335E+13,2.15335E+13,16.756659,0,,,,
219,2.15335E+13,2.15335E+13,16.756387,0,,,,
219,2.15335E+13,2.15335E+13,16.755661,0,,,,
219,2.15335E+13,2.15336E+13,16.755715,0,,,,
219,2.15336E+13,2.15336E+13,16.754515,0,,,,
219,2.15336E+13,2.15336E+13,16.753823,0,,,,
219,2.15336E+13,2.15336E+13,16.754685,0,,,,
219,2.15336E+13,2.15336E+13,16.755685,0,,,,
219,2.15336E+13,2.15336E+13,16.756875,0,,,,
219,2.15336E+13,2.15337E+13,16.756746,0,,,,
219,2.15337E+13,2.15337E+13,16.756256,0,,,,
219,2.15337E+13,2.15337E+13,16.755821,0,,,,
219,2.15337E+13,2.15337E+13,16.756098,0,,,,
219,2.15337E+13,2.15337E+13,16.755796,0,,,,
219,2.15337E+13,2.15337E+13,16.756198,0,,,,
219,2.15337E+13,2.15338E+13,16.75666,0,,,,
219,2.15338E+13,2.15338E+13,16.754142,0,,,,
219,2.15338E+13,2.15338E+13,16.755454,0,,,,
219,2.15338E+13,2.15338E+13,16.756041,0,,,,
219,2.15338E+13,2.15338E+13,16.755701,0,,,,
219,2.15338E+13,2.15338E+13,16.755428,0,,,,
219,2.15338E+13,2.15339E+13,16.754092,0,,,,
219,2.15339E+13,2.15339E+13,16.755701,0,,,,
219,2.15339E+13,2.15339E+13,16.75554,0,,,,
219,2.15339E+13,2.15339E+13,16.7568,0,,,,
219,2.15339E+13,2.15339E+13,16.756406,0,,,,
219,2.15339E+13,2.15339E+13,16.755825,0,,,,
219,2.15339E+13,2.1534E+13,16.756736,0,,,,
219,2.1534E+13,2.1534E+13,16.755901,0,,,,
219,2.1534E+13,2.1534E+13,16.755955,0,,,,
219,2.1534E+13,2.1534E+13,16.755939,0,,,,
219,2.1534E+13,2.1534E+13,16.75605,0,,,,
219,2.1534E+13,2.1534E+13,16.756711,0,,,,
219,2.1534E+13,2.15341E+13,16.755909,0,,,,
219,2.15341E+13,2.15341E+13,16.755759,0,,,,
219,2.15341E+13,2.15341E+13,16.755865,0,,,,
219,2.15341E+13,2.15341E+13,16.756227,0,,,,
219,2.15341E+13,2.15341E+13,16.755449,0,,,,
219,2.15341E+13,2.15341E+13,16.756207,0,,,,
219,2.15341E+13,2.15342E+13,16.75584,0,,,,
219,2.15342E+13,2.15342E+13,16.756314,0,,,,
219,2.15342E+13,2.15342E+13,16.755825,0,,,,
219,2.15342E+13,2.15342E+13,16.754486,0,,,,
219,2.15342E+13,2.15342E+13,16.755581,0,,,,
219,2.15342E+13,2.15342E+13,16.756121,0,,,,
219,2.15342E+13,2.15343E+13,16.754164,0,,,,
219,2.15343E+13,2.15343E+13,16.754607,0,,,,
219,2.15343E+13,2.15343E+13,16.755469,0,,,,
219,2.15343E+13,2.15343E+13,16.756735,0,,,,
219,2.15343E+13,2.15343E+13,16.756408,0,,,,
219,2.15343E+13,2.15343E+13,16.755626,0,,,,
219,2.15343E+13,2.15344E+13,16.755948,0,,,,
219,2.15344E+13,2.15344E+13,16.755094,0,,,,
219,2.15344E+13,2.15344E+13,16.755466,0,,,,
219,2.15344E+13,2.15344E+13,16.755708,0,,,,
220,2.15344E+13,2.15344E+13,16.755522,0,,,,
220,2.15344E+13,2.15344E+13,16.75616,0,,,,
220,2.15344E+13,2.15345E+13,16.755941,0,,,,
220,2.15345E+13,2.15345E+13,16.755659,0,,,,
220,2.15345E+13,2.15345E+13,16.755722,0,,,,
220,2.15345E+13,2.15345E+13,16.756083,0,,,,
220,2.15345E+13,2.15345E+13,16.75614,0,,,,
220,2.15345E+13,2.15345E+13,16.755766,0,,,,
220,2.15345E+13,2.15346E+13,16.755918,0,,,,
220,2.15346E+13,2.15346E+13,16.756497,0,,,,
220,2.15346E+13,2.15346E+13,16.75537,0,,,,
220,2.15346E+13,2.15346E+13,16.755617,0,,,,
220,2.15346E+13,2.15346E+13,16.755627,0,,,,
220,2.15346E+13,2.15346E+13,16.756165,0,,,,
220,2.15346E+13,2.15347E+13,16.755639,0,,,,
220,2.15347E+13,2.15347E+13,16.755078,0,,,,
220,2.15347E+13,2.15347E+13,16.755709,0,,,,
220,2.15347E+13,2.15347E+13,16.75562,0,,,,
220,2.15347E+13,2.15347E+13,16.756098,0,,,,
220,2.15347E+13,2.15347E+13,16.756181,0,,,,
