Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS,Max FPS,Avg FPS
229,1.14701E+14,1.14701E+14,16.777692,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.776264,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.778253,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.778878,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.778526,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.778808,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.778637,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.778591,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.778326,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.778986,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.779109,0,,,,,,,
229,1.14701E+14,1.14701E+14,16.779191,0,,,,,,,
229,1.14701E+14,1.14702E+14,16.778645,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.778124,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.778648,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.77921,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.779238,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.778923,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.777702,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.77852,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.779057,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.779259,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.779119,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.779283,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.779126,0,,,,,,,
229,1.14702E+14,1.14702E+14,16.779012,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778931,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778784,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778656,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779107,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778202,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.77734,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.77907,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779181,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778872,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779127,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778139,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.777448,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778576,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778689,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778834,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779156,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778106,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.777746,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778154,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778068,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778585,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778295,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.777771,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778117,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779101,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778826,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779047,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779507,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778871,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779007,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.77867,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.77921,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779094,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.779083,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778403,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778646,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.77856,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778168,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778942,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778699,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778282,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778195,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778686,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.776218,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778791,0,,,,,,,
230,1.14702E+14,1.14702E+14,16.778936,0,,,,,,,
230,1.14702E+14,1.14703E+14,16.777997,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.77746,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.778726,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.777975,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.779112,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.77862,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.778075,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.778656,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.779122,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.779259,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.779213,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.778721,0,,,,,,,
230,1.14703E+14,1.14703E+14,16.776805,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778055,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.779078,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778729,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778959,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778706,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778575,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778236,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.77844,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778621,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.779222,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778453,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778485,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778485,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.779168,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778878,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.779389,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778658,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778371,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778328,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.779204,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.779018,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.339959,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778863,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778463,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778812,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.778462,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.76879,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776549,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776354,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.775887,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776369,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776783,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776681,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776777,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776331,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.775848,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776308,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776473,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776423,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776592,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.775387,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.77599,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776296,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776686,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776276,0,,,,,,,
231,1.14703E+14,1.14703E+14,16.776029,0,,,,,,,
231,1.14703E+14,1.14704E+14,16.775631,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.775539,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.775896,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.775938,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.776099,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.776192,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.775747,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.775098,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.775157,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.776392,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.776738,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.775863,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.774869,0,,,,,,,
231,1.14704E+14,1.14704E+14,16.775156,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775742,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.77675,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776613,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776733,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775661,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775519,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776056,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776267,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776482,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776649,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776229,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775973,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776048,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776662,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776206,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.77647,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775701,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775392,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775796,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776571,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.7763,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776162,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.774901,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776023,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776326,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776834,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775427,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776396,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775509,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776047,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775807,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.77638,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776792,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775996,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775413,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775812,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775895,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776435,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776491,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776331,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.774924,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775193,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.775595,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776111,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776533,0,,,,,,,
232,1.14704E+14,1.14704E+14,16.776912,0,,,,,,,
232,1.14704E+14,1.14705E+14,16.77593,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.776178,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.77649,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.776851,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.776203,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.776336,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.775815,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.776197,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.776305,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.776815,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.77619,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.776128,0,,,,,,,
232,1.14705E+14,1.14705E+14,16.775086,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775817,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776389,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776615,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776058,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776187,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775781,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776067,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776038,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776282,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776519,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776915,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776323,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776491,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776114,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776129,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776061,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775887,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775873,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775756,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775944,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775902,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776076,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776482,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775847,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775757,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776522,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776648,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776129,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776162,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776428,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776023,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776287,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776048,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776285,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775426,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775767,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775475,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776616,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.77667,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776137,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776023,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775616,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.77494,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776626,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776653,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.776752,0,,,,,,,
233,1.14705E+14,1.14705E+14,16.775005,0,,,,,,,
233,1.14705E+14,1.14706E+14,16.775599,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.775374,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.776716,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.77634,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.776542,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.774727,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.77608,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.775562,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.775993,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.776769,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.776116,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.776066,0,,,,,,,
233,1.14706E+14,1.14706E+14,16.775778,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775806,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776482,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776258,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776002,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776338,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775383,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775612,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.77541,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776613,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.77672,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775859,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776263,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776549,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776553,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776514,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776184,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775599,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775417,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775923,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776665,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776607,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776715,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776087,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776189,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776449,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776417,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.77593,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776208,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776701,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775273,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776198,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776408,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776258,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775961,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775611,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.77604,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776231,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776773,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776576,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776533,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.774146,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.774937,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.775841,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776561,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.77638,0,,,,,,,
234,1.14706E+14,1.14706E+14,16.776044,0,,,,,,,
234,1.14706E+14,1.14707E+14,16.776302,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.775674,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776002,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776343,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776327,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776451,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.775699,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.775377,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776111,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776815,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.775967,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776773,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776436,0,,,,,,,
234,1.14707E+14,1.14707E+14,16.776124,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776208,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776593,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776305,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.77639,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775735,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775593,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.77518,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776384,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776502,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776442,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775625,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775142,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776238,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776652,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776302,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775882,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775194,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776074,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776273,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775727,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776308,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776419,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775706,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775562,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775802,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776364,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776663,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776542,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775123,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775576,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776095,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776174,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776473,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776445,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776077,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776006,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776081,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776241,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776553,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776624,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775957,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.775562,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.77632,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776634,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.776473,0,,,,,,,
235,1.14707E+14,1.14707E+14,16.77635,0,,,,,,,
235,1.14707E+14,1.14708E+14,16.775745,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.776228,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.776003,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.776287,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.776636,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.77664,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.77617,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.775975,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.775928,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.776481,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.775996,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.7749,0,,,,,,,
235,1.14708E+14,1.14708E+14,16.775116,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.77563,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775162,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776339,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776605,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775818,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775199,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775975,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775843,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776632,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776395,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776366,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.774942,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775097,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776148,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776049,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776496,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776006,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775973,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776254,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776501,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776672,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776797,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775192,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776116,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776008,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776768,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776394,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776436,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776031,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776029,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775785,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776679,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776418,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776473,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776136,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776007,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.77613,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776561,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776299,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776431,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.77634,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.775948,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776192,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776554,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.77657,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776657,0,,,,,,,
236,1.14708E+14,1.14708E+14,16.776398,0,,,,,,,
236,1.14708E+14,1.14709E+14,16.776107,0,,,,,,,
236,1.14709E+14,1.14709E+14,16.776395,0,,,,,,,
236,1.14709E+14,1.14709E+14,16.776501,0,,,,,,,
236,1.14709E+14,1.14709E+14,16.775803,0,,,,,,,
236,1.14709E+14,1.14709E+14,16.776131,0,,,,,,,
