Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
16,1.89E+14,1.89E+14,10.611615,1.89E+14,1.89E+14,78.717872,roses,0.73780215,,,89.329487,,161,10,,,,
16,1.89E+14,1.89E+14,2.818386,1.89E+14,1.89E+14,64.539382,roses,0.74289405,,,67.357768,,162,10,,,,
16,1.89E+14,1.89E+14,2.897604,1.89E+14,1.89E+14,75.677664,roses,0.73751605,,,78.575268,,163,10,,,,
17,1.89E+14,1.89E+14,3.088594,1.89E+14,1.89E+14,74.349018,roses,0.79165435,,,77.437612,,164,10,,,,
17,1.89E+14,1.89E+14,3.338333,1.89E+14,1.89E+14,70.728392,roses,0.7333139,,,74.066725,,165,10,,,,
17,1.89E+14,1.89E+14,11.902397,1.89E+14,1.89E+14,76.837716,roses,0.7198887,,,88.740113,,166,10,,,,
17,1.89E+14,1.89E+14,2.82276,1.89E+14,1.89E+14,66.954486,roses,0.7652365,,,69.777246,,167,10,,,,
17,1.89E+14,1.89E+14,2.877396,1.89E+14,1.89E+14,82.81204,roses,0.7419659,,,85.689436,,168,10,,,,
17,1.89E+14,1.89E+14,2.833907,1.89E+14,1.89E+14,74.40631,roses,0.7505716,,,77.240217,,169,10,,,,
17,1.89E+14,1.89E+14,3.042917,1.89E+14,1.89E+14,80.231154,roses,0.71084267,,,83.274071,,170,10,,,,
17,1.89E+14,1.89E+14,2.913386,1.89E+14,1.89E+14,76.730997,roses,0.75908345,,,79.644383,,171,10,,,,
17,1.89E+14,1.89E+14,2.871146,1.89E+14,1.89E+14,72.037507,roses,0.70991766,,,74.908653,,172,10,,,,
17,1.89E+14,1.89E+14,9.961251,1.89E+14,1.89E+14,75.017039,roses,0.7568977,,,84.97829,,173,10,,,,
18,1.89E+14,1.89E+14,2.819167,1.89E+14,1.89E+14,75.26631,roses,0.7603782,,,78.085477,,174,10,,,,
18,1.89E+14,1.89E+14,3.338438,1.89E+14,1.89E+14,69.958444,roses,0.7311388,,,73.296882,,175,10,,,,
18,1.89E+14,1.89E+14,11.507866,1.89E+14,1.89E+14,72.728496,roses,0.7698793,,,84.236362,,176,10,,,,
18,1.89E+14,1.89E+14,2.869427,1.89E+14,1.89E+14,73.470685,roses,0.77172154,,,76.340112,,177,10,,,,
18,1.89E+14,1.89E+14,2.836094,1.89E+14,1.89E+14,69.617923,roses,0.7288326,,,72.454017,,178,10,,,,
18,1.89E+14,1.89E+14,4.943178,1.89E+14,1.89E+14,77.838498,roses,0.7455444,,,82.781676,,179,11,,,,
18,1.89E+14,1.89E+14,2.83724,1.89E+14,1.89E+14,73.312611,roses,0.7789554,,,76.149851,,180,10,,,,
18,1.89E+14,1.89E+14,3.151667,1.89E+14,1.89E+14,71.25209,roses,0.7535315,,,74.403757,,181,10,,,,
