Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
6,1.19E+14,1.19E+14,16.754453,0,,,,,
6,1.19E+14,1.19E+14,16.754669,0,,,,,
6,1.19E+14,1.19E+14,16.754996,0,,,,,
6,1.19E+14,1.19E+14,16.751783,0,,,,,
6,1.19E+14,1.19E+14,16.754493,0,,,,,
6,1.19E+14,1.19E+14,16.752891,0,,,,,
6,1.19E+14,1.19E+14,16.754914,0,,,,,
6,1.19E+14,1.19E+14,16.754789,0,,,,,
6,1.19E+14,1.19E+14,16.752734,0,,,,,
6,1.19E+14,1.19E+14,16.753092,0,,,,,
6,1.19E+14,1.19E+14,16.752907,0,,,,,
6,1.19E+14,1.19E+14,16.755418,0,,,,,
6,1.19E+14,1.19E+14,16.755814,0,,,,,
6,1.19E+14,1.19E+14,16.754171,0,,,,,
6,1.19E+14,1.19E+14,16.754652,0,,,,,
6,1.19E+14,1.19E+14,16.755661,0,,,,,
6,1.19E+14,1.19E+14,16.755462,0,,,,,
6,1.19E+14,1.19E+14,16.755928,0,,,,,
6,1.19E+14,1.19E+14,16.754279,0,,,,,
6,1.19E+14,1.19E+14,16.755813,0,,,,,
6,1.19E+14,1.19E+14,16.755162,0,,,,,
6,1.19E+14,1.19E+14,16.755541,0,,,,,
6,1.19E+14,1.19E+14,16.75507,0,,,,,
6,1.19E+14,1.19E+14,16.755472,0,,,,,
6,1.19E+14,1.19E+14,16.755555,0,,,,,
6,1.19E+14,1.19E+14,16.755799,0,,,,,
6,1.19E+14,1.19E+14,16.755355,0,,,,,
6,1.19E+14,1.19E+14,16.755426,0,,,,,
6,1.19E+14,1.19E+14,16.7554,0,,,,,
6,1.19E+14,1.19E+14,16.754446,0,,,,,
6,1.19E+14,1.19E+14,16.754494,0,,,,,
6,1.19E+14,1.19E+14,16.754157,0,,,,,
6,1.19E+14,1.19E+14,16.754649,0,,,,,
6,1.19E+14,1.19E+14,16.754004,0,,,,,
6,1.19E+14,1.19E+14,16.751927,0,,,,,
6,1.19E+14,1.19E+14,16.754381,0,,,,,
6,1.19E+14,1.19E+14,16.754458,0,,,,,
6,1.19E+14,1.19E+14,16.7543,0,,,,,
6,1.19E+14,1.19E+14,16.754694,0,,,,,
6,1.19E+14,1.19E+14,16.75456,0,,,,,
6,1.19E+14,1.19E+14,16.754451,0,,,,,
6,1.19E+14,1.19E+14,16.751867,0,,,,,
6,1.19E+14,1.19E+14,16.749312,0,,,,,
6,1.19E+14,1.19E+14,16.754453,0,,,,,
7,1.19E+14,1.19E+14,16.755159,0,,,,,
7,1.19E+14,1.19E+14,16.752921,0,,,,,
7,1.19E+14,1.19E+14,16.75422,0,,,,,
7,1.19E+14,1.19E+14,16.755065,0,,,,,
7,1.19E+14,1.19E+14,16.754275,0,,,,,
7,1.19E+14,1.19E+14,16.755646,0,,,,,
7,1.19E+14,1.19E+14,16.755547,0,,,,,
7,1.19E+14,1.19E+14,16.754875,0,,,,,
7,1.19E+14,1.19E+14,16.754596,0,,,,,
7,1.19E+14,1.19E+14,16.755921,0,,,,,
7,1.19E+14,1.19E+14,16.755154,0,,,,,
7,1.19E+14,1.19E+14,16.754872,0,,,,,
7,1.19E+14,1.19E+14,16.754811,0,,,,,
7,1.19E+14,1.19E+14,16.755069,0,,,,,
7,1.19E+14,1.19E+14,16.755313,0,,,,,
7,1.19E+14,1.19E+14,16.755028,0,,,,,
7,1.19E+14,1.19E+14,16.75561,0,,,,,
7,1.19E+14,1.19E+14,16.755335,0,,,,,
7,1.19E+14,1.19E+14,16.754463,0,,,,,
7,1.19E+14,1.19E+14,16.754367,0,,,,,
7,1.19E+14,1.19E+14,16.754558,0,,,,,
7,1.19E+14,1.19E+14,16.754305,0,,,,,
7,1.19E+14,1.19E+14,16.754937,0,,,,,
7,1.19E+14,1.19E+14,16.754281,0,,,,,
7,1.19E+14,1.19E+14,16.754052,0,,,,,
7,1.19E+14,1.19E+14,16.753657,0,,,,,
7,1.19E+14,1.19E+14,16.753549,0,,,,,
7,1.19E+14,1.19E+14,16.751515,0,,,,,
7,1.19E+14,1.19E+14,16.754413,0,,,,,
7,1.19E+14,1.19E+14,16.754285,0,,,,,
7,1.19E+14,1.19E+14,16.754456,0,,,,,
7,1.19E+14,1.19E+14,16.754353,0,,,,,
7,1.19E+14,1.19E+14,16.754165,0,,,,,
7,1.19E+14,1.19E+14,16.749738,0,,,,,
7,1.19E+14,1.19E+14,16.754037,0,,,,,
7,1.19E+14,1.19E+14,16.754939,0,,,,,
7,1.19E+14,1.19E+14,16.754641,0,,,,,
7,1.19E+14,1.19E+14,16.755174,0,,,,,
7,1.19E+14,1.19E+14,16.754914,0,,,,,
7,1.19E+14,1.19E+14,16.753778,0,,,,,
7,1.19E+14,1.19E+14,16.754693,0,,,,,
7,1.19E+14,1.19E+14,16.755129,0,,,,,
7,1.19E+14,1.19E+14,16.755014,0,,,,,
7,1.19E+14,1.19E+14,16.755317,0,,,,,
7,1.19E+14,1.19E+14,16.754567,0,,,,,
7,1.19E+14,1.19E+14,16.755183,0,,,,,
7,1.19E+14,1.19E+14,16.755341,0,,,,,
7,1.19E+14,1.19E+14,16.754835,0,,,,,
7,1.19E+14,1.19E+14,16.754956,0,,,,,
7,1.19E+14,1.19E+14,16.754417,0,,,,,
7,1.19E+14,1.19E+14,16.755264,0,,,,,
7,1.19E+14,1.19E+14,16.755195,0,,,,,
7,1.19E+14,1.19E+14,16.755271,0,,,,,
7,1.19E+14,1.19E+14,16.755366,0,,,,,
7,1.19E+14,1.19E+14,16.754437,0,,,,,
7,1.19E+14,1.19E+14,16.754297,0,,,,,
7,1.19E+14,1.19E+14,16.754186,0,,,,,
7,1.19E+14,1.19E+14,16.75396,0,,,,,
7,1.19E+14,1.19E+14,16.750453,0,,,,,
7,1.19E+14,1.19E+14,16.753877,0,,,,,
8,1.19E+14,1.19E+14,16.751112,0,,,,,
8,1.19E+14,1.19E+14,16.752903,0,,,,,
