Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
22,367569092805798,367569010603707,-82.202091,367569010624957,367569102409184,91.784227,up,0.45772806
22,367569171986483,367569133212521,-38.773962,367569133217312,367569207425914,74.208602,up,0.42138276
22,367569292547641,367569239518052,-53.029589,367569239537375,367569315364883,75.827508,up,0.24612011
22,367569413417392,367569345709365,-67.708027,367569345713219,367569423731352,78.018133,stop,0.21167529
22,367569493945005,367569455292240,-38.652765,367569455297136,367569531550269,76.253133,_unknown_,0.2550425
22,367569612154496,367569562091418,-50.063078,367569562098553,367569617487986,55.389433,stop,0.17741053
22,367569733338414,367569649398926,-83.939488,367569649418249,367569741482842,92.064593,_unknown_,0.1987525
23,367569852768686,367569773045397,-79.723289,367569773063418,367569864294937,91.231519,_unknown_,0.19778383
23,367569972945886,367569895141503,-77.804383,367569895159576,367569980551928,85.392352,stop,0.27048042
23,367570053075894,367570011146098,-41.929796,367570011151567,367570075719386,64.567819,stop,0.23749956
23,367570133421266,367570106134805,-27.286461,367570106137774,367570164638613,58.500839,stop,0.28898668
23,367570253260080,367570195278929,-57.981151,367570195283460,367570260903362,65.619902,stop,0.25451452
23,367570331733109,367570291373365,-40.359744,367570291377584,367570337068370,45.690786,stop,0.34630626
23,367570452877340,367570367528529,-85.348811,367570367532175,367570453432600,85.900425,stop,0.30682078
23,367570532725837,367570484113853,-48.611984,367570484123489,367570552947975,68.824486,stop,0.25480315
23,367570612216314,367570584073967,-28.142347,367570584083759,367570651516682,67.432923,up,0.2411869
23,367570693052416,367570682164915,-10.887501,367570682172050,367570732594243,50.422193,stop,0.23552413
24,367570811897532,367570763884454,-48.013078,367570763899194,367570838871284,74.97209,stop,0.2551643
24,367570932035356,367570869649621,-62.385735,367570869656131,367570943949212,74.293081,stop,0.34806085
24,367571051899899,367570974758069,-77.14183,367570974762913,367571061164744,86.401831,up,0.16155371
24,367571173235537,367571091946206,-81.289331,367571091972039,367571185205798,93.233759,_unknown_,0.2612936
24,367571293927788,367571217947833,-75.979955,367571217966010,367571301220549,83.254539,_unknown_,0.24823084
24,367571372533473,367571331902167,-40.631306,367571331906594,367571393946392,62.039798,_unknown_,0.23246485
24,367571451802856,367571424483999,-27.318857,367571424490041,367571478201921,53.71188,_unknown_,0.19193348
24,367571532783124,367571508713487,-24.069637,367571508718695,367571561767554,53.048859,_unknown_,0.32597438
24,367571653034595,367571592504537,-60.530058,367571592508495,367571664148294,71.639799,_unknown_,0.44403043
