Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
26,368592903742424,368592892073360,-11.669064,368592892078100,368592936713729,44.635629,stop,0.26789367
26,368592984186495,368592967101232,-17.085263,368592967105972,368593014317435,47.211463,up,0.35438505
27,368593063899211,368593045022646,-18.876565,368593045028532,368593090505255,45.476723,up,0.37532094
27,368593145103177,368593121292394,-23.810783,368593121301092,368593180110160,58.809068,up,0.2800465
27,368593223433498,368593210918913,-12.514585,368593210923340,368593260152668,49.229328,up,0.4227755
27,368593343725437,368593291277619,-52.447818,368593291296265,368593382833253,91.536988,up,0.3130152
27,368593463523626,368593415285235,-48.238391,368593415291329,368593499514567,84.223238,up,0.3852158
27,368593583883481,368593530383059,-53.500422,368593530389986,368593609103171,78.713185,up,0.2913404
27,368593704717556,368593641265935,-63.451621,368593641284789,368593719882245,78.597456,up,0.46435308
27,368593783702407,368593751456102,-32.246305,368593751489800,368593808592045,57.102245,up,0.40438288
27,368593903688409,368593839844705,-63.843704,368593839864288,368593918119713,78.255425,up,0.31428248
27,368593983285396,368593948931695,-34.353701,368593948936486,368594017766025,68.829539,up,0.24419147
28,368594144054475,368594048220923,-95.833552,368594048242069,368594144218850,95.976781,up,0.23181556
28,368594223747295,368594174571457,-49.175838,368594174575467,368594234978859,60.403392,up,0.21423815
28,368594344397151,368594267043862,-77.353289,368594267065112,368594361625017,94.559905,stop,0.21536237
28,368594424659138,368594392485541,-32.173597,368594392492937,368594457747058,65.254121,stop,0.3067269
28,368594543163785,368594488904665,-54.25912,368594488925342,368594574432018,85.506676,stop,0.37989283
28,368594663980568,368594604977229,-59.003339,368594604984260,368594664767704,59.783444,stop,0.36048025
28,368594743786097,368594695996978,-47.789119,368594696011978,368594777314798,81.30282,stop,0.39829776
28,368594863744963,368594807793916,-55.951047,368594807800270,368594864316161,56.515891,stop,0.36019838
28,368594944218877,368594895259497,-48.95938,368594895270852,368594978121849,82.850997,stop,0.40050107
29,368595063805764,368595009171123,-54.634641,368595009179092,368595080795505,71.616413,stop,0.39443386
29,368595143645824,368595112433009,-31.212815,368595112438894,368595179661505,67.222611,stop,0.48503423
29,368595264276357,368595211405675,-52.870682,368595211411768,368595276222035,64.810267,stop,0.45320457
29,368595383528869,368595307856466,-75.672403,368595307865736,368595387097098,79.231362,stop,0.3500816
29,368595463429710,368595419212050,-44.21766,368595419233508,368595496084401,76.850893,up,0.4007628
29,368595583384826,368595526387581,-56.997245,368595526392112,368595600422432,74.03032,up,0.40621507
29,368595663838741,368595631971185,-31.867556,368595631977852,368595693816348,61.838496,up,0.3827369
29,368595783655263,368595725341143,-58.31412,368595725348955,368595785569482,60.220527,up,0.42947268
