Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
6,1.14E+14,1.14E+14,16.777067,0,,,,,
6,1.14E+14,1.14E+14,16.776887,0,,,,,
6,1.14E+14,1.14E+14,16.776948,0,,,,,
6,1.14E+14,1.14E+14,16.778547,0,,,,,
6,1.14E+14,1.14E+14,16.778228,0,,,,,
6,1.14E+14,1.14E+14,16.777505,0,,,,,
6,1.14E+14,1.14E+14,16.7771,0,,,,,
6,1.14E+14,1.14E+14,16.777483,0,,,,,
6,1.14E+14,1.14E+14,16.777581,0,,,,,
6,1.14E+14,1.14E+14,16.777979,0,,,,,
6,1.14E+14,1.14E+14,16.775483,0,,,,,
6,1.14E+14,1.14E+14,16.777806,0,,,,,
6,1.14E+14,1.14E+14,16.777946,0,,,,,
6,1.14E+14,1.14E+14,16.77834,0,,,,,
6,1.14E+14,1.14E+14,16.776845,0,,,,,
6,1.14E+14,1.14E+14,16.777372,0,,,,,
6,1.14E+14,1.14E+14,16.777534,0,,,,,
6,1.14E+14,1.14E+14,16.778252,0,,,,,
6,1.14E+14,1.14E+14,16.777432,0,,,,,
6,1.14E+14,1.14E+14,16.777534,0,,,,,
6,1.14E+14,1.14E+14,16.777843,0,,,,,
6,1.14E+14,1.14E+14,16.777913,0,,,,,
6,1.14E+14,1.14E+14,16.77116,0,,,,,
6,1.14E+14,1.14E+14,16.777529,0,,,,,
6,1.14E+14,1.14E+14,16.775145,0,,,,,
6,1.14E+14,1.14E+14,16.7787,0,,,,,
6,1.14E+14,1.14E+14,16.778592,0,,,,,
7,1.14E+14,1.14E+14,16.778818,0,,,,,
7,1.14E+14,1.14E+14,16.7789,0,,,,,
7,1.14E+14,1.14E+14,16.778678,0,,,,,
7,1.14E+14,1.14E+14,16.778356,0,,,,,
7,1.14E+14,1.14E+14,16.777943,0,,,,,
7,1.14E+14,1.14E+14,16.779024,0,,,,,
7,1.14E+14,1.14E+14,16.778284,0,,,,,
7,1.14E+14,1.14E+14,16.778856,0,,,,,
7,1.14E+14,1.14E+14,16.778616,0,,,,,
7,1.14E+14,1.14E+14,16.778432,0,,,,,
7,1.14E+14,1.14E+14,16.778378,0,,,,,
7,1.14E+14,1.14E+14,16.778318,0,,,,,
7,1.14E+14,1.14E+14,16.778234,0,,,,,
7,1.14E+14,1.14E+14,16.77844,0,,,,,
7,1.14E+14,1.14E+14,16.778733,0,,,,,
7,1.14E+14,1.14E+14,16.779461,0,,,,,
7,1.14E+14,1.14E+14,16.777801,0,,,,,
7,1.14E+14,1.14E+14,16.777642,0,,,,,
7,1.14E+14,1.14E+14,16.777456,0,,,,,
7,1.14E+14,1.14E+14,16.777533,0,,,,,
7,1.14E+14,1.14E+14,16.778688,0,,,,,
7,1.14E+14,1.14E+14,16.778957,0,,,,,
7,1.14E+14,1.14E+14,16.779075,0,,,,,
7,1.14E+14,1.14E+14,16.777664,0,,,,,
7,1.14E+14,1.14E+14,16.77786,0,,,,,
7,1.14E+14,1.14E+14,16.776137,0,,,,,
7,1.14E+14,1.14E+14,16.777986,0,,,,,
7,1.14E+14,1.14E+14,16.773243,0,,,,,
7,1.14E+14,1.14E+14,16.776284,0,,,,,
7,1.14E+14,1.14E+14,16.775696,0,,,,,
7,1.14E+14,1.14E+14,16.773485,0,,,,,
7,1.14E+14,1.14E+14,16.774967,0,,,,,
7,1.14E+14,1.14E+14,16.773731,0,,,,,
7,1.14E+14,1.14E+14,16.778219,0,,,,,
7,1.14E+14,1.14E+14,16.774913,0,,,,,
7,1.14E+14,1.14E+14,16.777526,0,,,,,
7,1.14E+14,1.14E+14,16.776685,0,,,,,
7,1.14E+14,1.14E+14,16.77628,0,,,,,
7,1.14E+14,1.14E+14,16.776771,0,,,,,
7,1.14E+14,1.14E+14,16.778917,0,,,,,
7,1.14E+14,1.14E+14,16.77924,0,,,,,
7,1.14E+14,1.14E+14,16.778405,0,,,,,
7,1.14E+14,1.14E+14,16.779234,0,,,,,
7,1.14E+14,1.14E+14,16.778575,0,,,,,
7,1.14E+14,1.14E+14,16.779395,0,,,,,
7,1.14E+14,1.14E+14,16.779319,0,,,,,
7,1.14E+14,1.14E+14,16.77943,0,,,,,
7,1.14E+14,1.14E+14,16.77812,0,,,,,
7,1.14E+14,1.14E+14,16.77945,0,,,,,
7,1.14E+14,1.14E+14,16.777992,0,,,,,
7,1.14E+14,1.14E+14,16.779264,0,,,,,
7,1.14E+14,1.14E+14,16.778276,0,,,,,
7,1.14E+14,1.14E+14,16.77915,0,,,,,
7,1.14E+14,1.14E+14,16.777867,0,,,,,
7,1.14E+14,1.14E+14,16.779049,0,,,,,
7,1.14E+14,1.14E+14,16.778137,0,,,,,
7,1.14E+14,1.14E+14,16.77803,0,,,,,
7,1.14E+14,1.14E+14,16.777916,0,,,,,
7,1.14E+14,1.14E+14,16.777496,0,,,,,
8,1.14E+14,1.14E+14,16.777522,0,,,,,
8,1.14E+14,1.14E+14,16.777607,0,,,,,
8,1.14E+14,1.14E+14,16.777641,0,,,,,
8,1.14E+14,1.14E+14,16.777965,0,,,,,
8,1.14E+14,1.14E+14,16.77799,0,,,,,
8,1.14E+14,1.14E+14,16.777986,0,,,,,
8,1.14E+14,1.14E+14,16.778036,0,,,,,
8,1.14E+14,1.14E+14,16.778994,0,,,,,
8,1.14E+14,1.14E+14,16.777651,0,,,,,
