Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
35,115645341532244,115645354388339,12.856095,115645354473964,115645498595489,144.121525,nematode,0.1732885
35,115645544516587,115645575195392,30.678805,115645575317163,115645750072024,174.754861,nematode,0.18465683
35,115645810718176,115645842089481,31.371305,115645842200627,115645988922100,146.721473,nematode,0.20442046
36,115646009582727,115646040685959,31.103232,115646040906949,115646177854150,136.947201,nematode,0.18582484
36,115646211607018,115646238702333,27.095315,115646238836500,115646402607246,163.770746,nematode,0.17148392
36,115646411380476,115646443538812,32.158336,115646443626312,115646600654088,157.027776,nematode,0.14242202
36,115646610772318,115646626574143,15.801825,115646626668205,115646783080408,156.412203,nematode,0.16191506
36,115646811807234,115646834139216,22.331982,115646834236091,115646973171469,138.935378,nematode,0.14362729
37,115647012427410,115647036684288,24.256878,115647036786788,115647211327482,174.540694,nematode,0.18735117
37,115647213033160,115647226738161,13.705001,115647226840817,115647363060154,136.219337,nematode,0.17505963
37,115647414149846,115647440178911,26.029065,115647440292141,115647583499603,143.207462,nematode,0.20296498
37,115647613833356,115647664051382,50.218026,115647664274507,115647815726813,151.452306,nematode,0.17053849
37,115647883039685,115647914633646,31.593961,115647914756980,115648058139077,143.382097,nematode,0.17572066
38,115648082157257,115648104117936,21.960679,115648104203717,115648258896441,154.692724,nematode,0.2040458
38,115648281605870,115648322568166,40.962296,115648322661656,115648462780263,140.118607,nematode,0.16754916
38,115648481238234,115648494433339,13.195105,115648494510631,115648632529551,138.01892,nematode,0.17528847
38,115648683451119,115648709389194,25.938075,115648709495809,115648866977491,157.481682,nematode,0.19696677
38,115648882528274,115648895173692,12.645418,115648895247858,115649034105268,138.85741,nematode,0.17572434
39,115649085873502,115649117345224,31.471722,115649117464443,115649259048780,141.584337,nematode,0.15427923
39,115649283599199,115649305943941,22.344742,115649306037951,115649456212133,150.174182,nematode,0.18974558
39,115649483211146,115649495811825,12.600679,115649495900887,115649635388088,139.487201,nematode,0.1764723
39,115649686357156,115649717960753,31.603597,115649718068722,115649851794881,133.726159,nematode,0.1685584
39,115649884601134,115649911821970,27.220836,115649911923533,115650052560786,140.637253,nematode,0.15879972
