Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Total Time Elapsed (ms)
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.809638,21.582294
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.846356,21.619012
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.319325,22.091981
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.952658,21.725314
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.05396,21.826616
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.290002,22.062658
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.112034,21.88469
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.210731,21.983387
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.658961,21.431617
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.041512,21.814168
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.867085,21.639741
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.954845,21.727501
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.572554,22.34521
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.745575,22.518231
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.754637,21.527293
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.030314,21.80297
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.034169,22.806825
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.160107,21.932763
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.727971,22.500627
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.336252,22.108908
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.789794,21.56245
14,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.768908,21.541564
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.361461,22.134117
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.894793,21.667449
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.893544,21.6662
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.102554,21.87521
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.582554,22.35521
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.680888,21.453544
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.710054,21.48271
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.28995,22.062606
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.606825,22.379481
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.987137,21.759793
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.957711,21.730367
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.260783,22.033439
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.920835,21.693491
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.692241,21.464897
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.649533,21.422189
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.528335,22.300991
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.17469,22.947346
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.305054,22.07771
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.288908,22.061564
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.945679,21.718335
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.686356,21.459012
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.284481,22.057137
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.450315,22.222971
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.880575,21.653231
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.529221,22.301877
15,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.9312,22.703856
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.03594,21.808596
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.589533,21.362189
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.667033,21.439689
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.351669,22.124325
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.429846,22.202502
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.17995,21.952606
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.089377,21.862033
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.134586,21.907242
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.907554,21.68021
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.709273,21.481929
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.679273,22.451929
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.190106,21.962762
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.901252,21.673908
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.1387,21.911356
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.925888,21.698544
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.775054,21.54771
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.624794,21.39745
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.661929,22.434585
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.604325,22.376981
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.130054,21.90271
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.851252,22.623908
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.452919,22.225575
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.096929,21.869585
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.582763,21.355419
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.708387,22.481043
16,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.344845,22.117501
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.9112,21.683856
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.053388,21.826044
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.395471,22.168127
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.099794,21.87245
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.219012,21.991668
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.274116,22.046772
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.730888,22.503544
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.91271,22.685366
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.056877,21.829533
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.022033,21.794689
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.629845,21.402501
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.341981,22.114637
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.51922,22.291876
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.254429,22.027085
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.499273,22.271929
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.241304,22.01396
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.019377,21.792033
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.67797,21.450626
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.634065,21.406721
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.774742,22.547398
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.065731,21.838387
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.386929,22.159585
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.171929,21.944585
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.61094,22.383596
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.602398,21.375054
17,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.674325,21.446981
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.248543,22.021199
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.745731,22.518387
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.157658,21.930314
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.43219,22.204846
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.936252,21.708908
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.666252,21.438908
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.93245,21.705106
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.723335,22.495991
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.149846,22.922502
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.37521,22.147866
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.460679,22.233335
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.3237,22.096356
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.815835,21.588491
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.358648,22.131304
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.128231,21.900887
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.254168,22.026824
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.598596,22.371252
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.401617,22.174273
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.040575,21.813231
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.7012,21.473856
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.954742,21.727398
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.987137,22.759793
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.021877,21.794533
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.962294,21.73495
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.367294,22.13995
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.451982,22.224638
18,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.918335,21.690991
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.629897,21.402553
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.684116,22.456772
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.368908,22.141564
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.270887,22.043543
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.048908,21.821564
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.327606,22.100262
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.15396,21.926616
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.923804,21.69646
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.964481,21.737137
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.224065,21.996721
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.064117,21.836773
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.850627,21.623283
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.396356,22.169012
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.190835,21.963491
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.365211,22.137867
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.940575,21.713231
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.873595,21.646251
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.467866,23.240522
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.191929,21.964585
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.164169,21.936825
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.162763,21.935419
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.508491,22.281147
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.09422,21.866876
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.332138,22.104794
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.343127,22.115783
19,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.171252,21.943908
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.257398,22.030054
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.794064,21.56672
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.820419,21.593075
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.945627,21.718283
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.058023,21.830679
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.3012,22.073856
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.065783,21.838439
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.228804,22.00146
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.447814,22.22047
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.71547,21.488126
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.180262,21.952918
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.92172,21.694376
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.897867,22.670523
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.101668,21.874324
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.620887,22.393543
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.943857,21.716513
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.267137,22.039793
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.688023,21.460679
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.168283,21.940939
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.488492,22.261148
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.985784,21.75844
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.262086,22.034742
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.3112,22.083856
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.041773,21.814429
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.113127,21.885783
20,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.070366,21.843022
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.175471,21.948127
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.928596,21.701252
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.675939,22.448595
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.873335,21.645991
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.521564,21.29422
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.710106,21.482762
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.97172,21.744376
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.195002,21.967658
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.820627,21.593283
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.253023,22.025679
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.868127,22.640783
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.620783,21.393439
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.928283,21.700939
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.926044,21.6987
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.913336,21.685992
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.640575,22.413231
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.719741,22.492397
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.972502,21.745158
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.637189,21.409845
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.802034,22.57469
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.453648,22.226304
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.482502,22.255158
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.892554,21.66521
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.46969,23.242346
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.440991,22.213647
21,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.958543,21.731199
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.006148,21.778804
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.143179,21.915835
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.286044,22.0587
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.753075,21.525731
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.908179,21.680835
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.454534,22.22719
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.512449,22.285105
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.990783,21.763439
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.996408,21.769064
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.791253,22.563909
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.337867,22.110523
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.292086,23.064742
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.579793,22.352449
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.697919,22.470575
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.181304,22.95396
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.720574,21.49323
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.504117,22.276773
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.917398,21.690054
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.882763,21.655419
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.201617,21.974273
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.879169,21.651825
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.620054,21.39271
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.63745,21.410106
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.701147,21.473803
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.520991,22.293647
22,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.764846,21.537502
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.651252,21.423908
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.306825,22.079481
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.042294,21.81495
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.615627,21.388283
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.581148,21.353804
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.1587,21.931356
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.574846,23.347502
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.767502,21.540158
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.059741,21.832397
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.314637,22.087293
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.970419,21.743075
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.369064,21.14172
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.129325,21.901981
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.827293,21.599949
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.032294,21.80495
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.574845,21.347501
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.876408,21.649064
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.103544,21.8762
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.71495,21.487606
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.487086,21.259742
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.353127,22.125783
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.966929,21.739585
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.914377,21.687033
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.22245,21.995106
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.201564,21.97422
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.781877,21.554533
23,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.65396,21.426616
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.424429,21.197085
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.689741,21.462397
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.723752,22.496408
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.684793,21.457449
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.659794,21.43245
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.671044,21.4437
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.189064,21.96172
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.940679,21.713335
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.441773,21.214429
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.927241,21.699897
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.355002,22.127658
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.756044,21.5287
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.879429,21.652085
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.995054,21.76771
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.807606,21.580262
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.605887,21.378543
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.509741,21.282397
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.231773,22.004429
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.358439,22.131095
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.758283,21.530939
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.954481,21.727137
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.411199,22.183855
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.056929,21.829585
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.72245,21.495106
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.87594,21.648596
24,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.750939,21.523595
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.849845,21.622501
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.903232,21.675888
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.639585,21.412241
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.126877,21.899533
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.13646,21.909116
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.622762,21.395418
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.420263,21.192919
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.336773,21.109429
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.58495,21.357606
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.988127,21.760783
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.079533,21.852189
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.128596,21.901252
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.417867,22.190523
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.763648,21.536304
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.4487,21.221356
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.473231,21.245887
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.702919,21.475575
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.765367,21.538023
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.661356,21.434012
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.559117,22.331773
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.741304,21.51396
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,20.11047,21.883126
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.464482,21.237138
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.48245,21.255106
25,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,19.494689,21.267345
