,BT 1,BT 2,BT 3,BT 4,BT 5,AT 1,AT 2,AT 3,AT 4,AT 5
1716,70.345632,70.888861,57.023287,64.627558,81.543967,,,,,
1717,66.40183,74.921674,59.365319,57.150943,61.496152,,,,,
1718,61.578288,83.250686,57.270995,55.330318,55.503911,,,,,
1719,63.430527,72.529695,60.960162,55.42412,56.399953,,,,,
1720,61.483027,71.340268,61.541308,60.760892,64.346465,,,,,
1721,58.305735,69.203809,54.33438,58.817454,62.835423,,,,,
1722,63.975527,63.780736,57.870891,59.350996,60.81511,,,,,
1723,58.929276,70.451361,66.310215,58.828964,54.605682,,,,,
1724,61.878027,76.242977,59.096307,57.346776,60.94412,,,,,
1725,62.702819,68.108705,57.09938,58.075423,59.879693,,,,,
1726,58.797037,73.210945,63.978756,72.169174,59.391829,,,,,
1727,61.174642,81.591935,68.697924,58.310839,53.657766,,,,,
1728,64.9561,72.19584,65.75011,56.075162,58.759329,,,,,
1729,60.140266,76.809643,60.890579,61.379693,55.739537,,,,,
1730,60.560735,65.345111,58.968755,59.627923,58.646308,,,,,
1731,66.74558,68.285996,65.224278,59.085839,56.309953,,,,,
1732,64.093496,77.042664,67.047767,57.145995,58.788912,,,,,
1733,59.107558,75.840841,59.30912,55.074849,64.753131,,,,,
1734,63.056465,71.042871,54.704641,52.020995,60.533547,,,,,
1735,63.512766,75.164539,62.203287,54.995891,56.849797,,,,,
1736,59.113339,72.000319,68.080475,62.344277,64.80485,,,,,
1737,61.136881,72.925476,58.230109,57.273286,60.430735,,,,,
1738,58.354121,71.432195,59.402714,62.426048,58.52136,,,,,
1739,64.248965,66.012611,64.588964,64.09959,63.736882,,,,,
1740,59.916829,72.094122,65.523236,60.91235,57.403964,,,,,
1741,65.468861,72.84006,66.282611,58.394797,58.489537,,,,,
1742,61.629537,70.501101,66.030892,54.911881,54.801672,,,,,
1743,59.506621,67.890736,60.109693,57.520891,60.151152,,,,,
1744,64.037246,67.383392,58.938287,66.879278,62.755736,,,,,
1745,59.913496,74.522508,66.739902,63.483392,59.238861,,,,,
1746,61.867662,76.832769,68.061622,60.391985,62.985475,,,,,
1747,59.754016,77.151778,67.674643,59.549693,68.418757,,,,,
1748,59.778235,82.308186,67.458444,61.536048,59.476568,,,,,
1749,62.149173,73.62584,66.49834,56.247922,59.057037,,,,,
1750,58.101464,68.38058,67.37209,54.074901,55.240422,,,,,
1751,63.83834,85.336102,63.856934,57.159224,51.349849,,,,,
1752,56.87063,73.644017,63.513913,60.375787,60.317037,,,,,
1753,55.657923,75.461414,68.258392,58.088391,58.282715,,,,,
1754,58.047558,73.736726,69.647663,61.035319,56.34636,,,,,
1755,61.616621,95.277926,65.294589,60.865631,58.474069,,,,,
1756,65.704122,83.403342,69.565736,64.032924,61.316881,,,,,
1757,58.706829,72.990112,69.495423,58.920631,64.424642,,,,,
1758,60.752037,77.982611,64.073496,58.271412,57.105422,,,,,
1759,64.694694,74.600841,65.3061,57.729225,56.665475,,,,,
1760,61.948027,76.338809,59.278183,73.037299,57.274746,,,,,
1761,60.885631,75.331154,62.121516,56.804902,54.522661,,,,,
1762,62.330943,67.408549,67.485892,57.463808,60.060943,,,,,
1763,60.958027,93.536155,61.455214,56.558131,61.973236,,,,,
1764,57.241568,71.489486,63.515476,60.729329,62.829434,,,,,
1765,57.726048,77.368549,61.300735,54.510057,66.445579,,,,,
1766,58.385631,75.619122,66.120788,56.293963,61.258079,,,,,
1767,64.539225,66.881256,70.040997,58.396777,60.098652,,,,,
1768,59.784329,69.234278,59.765839,57.122923,60.467454,,,,,
1769,62.603548,71.86808,63.280163,59.974642,61.777454,,,,,
1770,62.780318,69.888236,63.174955,54.162922,53.730735,,,,,
1771,60.214173,69.647246,57.639693,66.767611,55.991204,,,,,
1772,57.596985,68.907819,64.307038,58.486569,61.802089,,,,,
1773,55.233443,73.905112,64.029173,59.16787,56.751308,,,,,
1774,55.202818,66.384121,61.30636,59.980943,58.036933,,,,,
1775,64.2561,67.385267,64.108756,59.456725,56.689589,,,,,
1776,61.864485,65.64933,62.713496,57.789381,57.644016,,,,,
1777,63.000683,68.747819,58.151569,62.328496,62.274433,,,,,
1778,62.29761,68.784643,63.034225,63.147558,63.675527,,,,,
1779,58.45834,75.404799,66.769277,58.584589,64.821309,,,,,
1780,61.175943,72.820632,66.413913,59.954485,61.169329,,,,,
1781,64.155892,71.744903,63.133756,62.140996,56.720995,,,,,
1782,66.038861,64.978444,66.019746,61.814589,60.382819,,,,,
1783,65.511569,76.486466,64.731726,55.170526,60.007141,,,,,
1784,61.961256,69.564173,70.316934,55.308808,59.04985,,,,,
1785,64.151153,71.723236,64.127871,67.106518,61.749694,,,,,
1786,64.81209,73.967195,67.615006,64.096204,59.259225,,,,,
1787,64.447766,78.924383,60.364017,61.180058,56.22438,,,,,
1788,61.460943,70.933236,64.063861,57.490579,60.381986,,,,,
1789,63.974068,71.965945,66.246361,58.536672,61.180996,,,,,
1790,56.960995,67.835997,59.629485,58.916829,58.986517,,,,,
1791,62.159381,69.901153,64.785371,63.151517,59.806933,,,,,
1792,58.875735,66.447455,67.092871,61.544485,63.501204,,,,,
1793,61.548131,73.347872,71.623289,60.131048,57.50188,,,,,
1794,63.725058,70.762247,64.014434,59.203235,65.693652,,,,,
1795,65.312559,73.355997,66.022611,59.945683,55.704745,,,,,
1796,57.719121,75.123965,61.042714,54.415162,60.061048,,,,,
1797,60.850267,75.115215,63.860996,59.495788,60.028703,,,,,
1798,66.68709,71.553444,67.506726,65.727872,60.680527,,,,,
1799,69.269851,67.952559,62.711777,57.357298,54.359588,,,,,
1800,59.660527,68.666725,65.491049,61.916204,57.248599,,,,,
1801,66.65933,70.566205,56.600006,60.377037,64.70209,,,,,
1802,55.987402,69.249799,66.156361,55.746204,56.878807,,,,,
1803,67.022454,70.285789,58.338182,51.951984,67.329069,,,,,
1804,61.480527,74.063393,58.722193,59.914745,62.406517,,,,,
1805,59.159277,71.994903,57.658027,54.241099,57.941256,,,,,
1806,63.299329,68.256101,65.162975,56.297402,59.21162,,,,,
1807,65.953861,69.02933,63.584277,63.947246,60.728547,,,,,
1808,69.740684,67.938236,63.392559,62.534694,57.240891,,,,,
1809,62.840996,70.873132,82.582404,57.649537,55.855891,,,,,
1810,67.034382,68.728705,59.70709,57.053651,67.976257,,,,,
1811,64.524329,64.394017,58.614954,57.637298,55.047766,,,,,
1812,64.123392,73.149694,57.801517,58.650787,58.036256,,,,,
1813,65.146257,94.014958,58.275475,53.116933,53.728652,,,,,
1814,64.51209,73.287768,65.106569,59.168912,54.742714,,,,,
1815,58.536568,77.286049,57.35511,51.09063,61.024433,,,,,
1816,67.086413,74.954174,60.015891,68.323079,55.957662,,,,,
1817,62.810267,70.745059,61.717715,58.518183,59.582246,,,,,
1818,62.32787,73.500059,61.089798,55.278391,58.381151,,,,,
1819,59.853027,75.894799,58.37938,67.711726,59.434538,,,,,
1820,62.940684,74.212507,61.205892,57.43485,54.195787,,,,,
1821,61.290788,68.923132,63.568392,53.462141,53.047922,,,,,
1822,65.246725,73.798445,63.118548,53.767401,56.329902,,,,,
1823,60.529016,70.305319,67.190944,55.496255,55.985839,,,,,
1824,61.763236,85.691311,60.447506,57.074485,61.5761,,,,,
1825,65.280787,74.609955,59.886256,57.122974,56.532246,,,,,
1826,59.613808,66.8961,59.983652,56.346828,56.952141,,,,,
1827,60.617818,68.586048,63.907298,62.611777,60.421256,,,,,
1828,70.003549,72.281101,58.743704,61.752663,58.607662,,,,,
1829,63.065423,76.773601,63.669642,57.485266,60.566361,,,,,
1830,64.877038,68.293757,67.170528,56.627818,62.760892,,,,,
1831,61.766725,69.581049,62.926413,60.708547,70.321309,,,,,
1832,60.162453,75.373133,60.9186,66.158652,53.559068,,,,,
1833,62.638183,77.872039,60.922089,63.07511,51.66214,,,,,
1834,62.168079,69.060267,59.176152,64.448965,52.626567,,,,,
1835,61.615527,73.089434,61.644537,58.171047,60.534329,,,,,
1836,65.351986,77.016362,62.835944,61.863913,59.604225,,,,,
1837,64.751152,65.822455,55.225683,59.117037,57.91886,,,,,
1838,66.849277,73.140215,69.43808,56.689902,62.688964,,,,,
1839,67.254746,75.447507,63.603653,58.491099,61.441569,,,,,
1840,67.87084,73.117976,58.988443,55.897506,56.949849,,,,,
1841,65.066881,67.389434,60.242194,59.392038,56.624432,,,,,
1842,71.46834,91.632092,60.513495,52.677661,60.232454,,,,,
1843,65.834382,98.335739,57.152923,54.144172,59.825423,,,,,
1844,67.524069,75.484643,58.421517,56.97912,63.721413,,,,,
1845,63.903705,68.004225,59.484069,58.699537,55.345162,,,,,
1846,64.841881,77.357925,58.479485,61.163235,62.527714,,,,,
1847,63.71209,75.281361,67.372298,59.396985,59.448496,,,,,
1848,65.588757,66.185944,64.334486,56.745943,58.783287,,,,,
1849,59.240787,63.499017,58.022923,53.689328,62.509068,,,,,
1850,68.284538,74.534903,62.598756,54.538183,59.649277,,,,,
1851,61.616777,69.37558,61.745006,55.455474,54.53162,,,,,
1852,59.555735,68.400059,60.864485,58.047662,58.385162,,,,,
1853,66.052975,74.857247,66.323183,56.522297,61.844642,,,,,
1854,64.712506,75.102299,62.766465,60.584902,58.086516,,,,,
1855,61.621725,72.642872,61.260163,59.877662,62.399381,,,,,
1856,59.323235,77.907143,57.761933,57.988026,58.796933,,,,,
1857,63.725162,74.943184,61.61709,61.434433,82.671362,,,,,
1858,62.874434,69.304278,62.099642,59.781673,55.88787,,,,,
1859,64.548757,78.787039,63.612194,57.043912,59.229381,,,,,
1860,68.053079,96.243343,65.765788,61.411933,57.578496,,,,,
1861,66.40459,71.475007,63.176517,61.239381,58.637141,,,,,
1862,68.194798,65.830579,62.334382,56.123235,64.018131,,,,,
1863,67.567663,72.034278,61.032819,54.200006,55.549641,,,,,
1864,57.897349,67.74084,59.654538,56.671308,58.772037,,,,,
1865,57.922975,67.019017,63.362558,65.736204,57.012923,,,,,
1866,62.959433,67.085997,63.285527,63.82235,50.518078,,,,,
1867,67.141725,77.495216,67.251413,57.898548,61.845006,,,,,
1868,68.737403,70.385632,64.191413,70.942663,65.526726,,,,,
1869,66.559694,70.505736,64.675684,56.380995,53.320578,,,,,
1870,62.97584,79.974696,71.87131,54.698339,64.785163,,,,,
1871,58.462245,73.919226,65.291257,58.237037,63.422037,,,,,
1872,66.727142,81.897456,57.355683,61.264172,64.771204,,,,,
1873,67.760788,68.019121,61.293079,61.884329,55.746099,,,,,
1874,65.996048,69.076881,60.474225,64.868756,59.657871,,,,,
1875,69.421413,68.887923,56.572558,61.590788,56.089745,,,,,
1876,60.426829,68.79084,60.363079,61.569172,61.878809,,,,,
1877,59.024953,73.225789,62.927975,62.858705,60.866048,,,,,
1878,58.788495,69.076674,65.262715,56.514276,60.899016,,,,,
1879,65.300579,68.086882,59.818548,58.717454,52.949796,,,,,
1880,65.073809,68.767455,57.784173,53.881568,59.568912,,,,,
1881,85.185582,81.195737,62.623444,54.654537,62.470788,,,,,
1882,58.80537,68.639799,58.716828,59.730006,55.058808,,,,,
1883,55.363495,77.060372,62.988913,60.457245,54.422662,,,,,
1884,61.999537,69.703601,57.579953,57.813964,62.471673,,,,,
1885,86.725633,66.975423,58.336048,56.829485,60.433392,,,,,
1886,61.48386,74.470685,63.487351,60.798079,56.56761,,,,,
1887,63.64808,68.412195,55.588443,58.533548,58.734069,,,,,
1888,65.624173,69.634017,60.341516,63.45959,62.297975,,,,,
1889,61.268912,71.722871,61.298652,64.143809,53.069172,,,,,
1890,64.857662,75.892559,64.701986,59.087662,55.614016,,,,,
1891,61.580944,76.774955,63.433705,60.200631,57.077453,,,,,
1892,57.097922,72.313184,61.13537,61.375839,55.771464,,,,,
1893,58.416829,73.02881,65.031777,55.546307,58.049433,,,,,
1894,62.645475,82.065893,64.583965,59.636204,60.607715,,,,,
1895,64.537506,70.437767,61.409486,66.256048,57.343235,,,,,
1896,63.751152,72.313132,64.33011,65.453757,53.104953,,,,,
1897,66.867976,67.370163,64.388965,58.456412,56.513131,,,,,
1898,71.868445,67.102142,64.204225,61.205423,67.593236,,,,,
1899,68.49485,70.479902,65.385475,69.152038,64.442976,,,,,
1900,56.608287,75.194018,68.342142,57.39386,56.353078,,,,,
1901,62.890006,85.26579,63.265058,64.664434,58.769381,,,,,
1902,69.732299,64.917351,65.82985,62.235527,54.367974,,,,,
1903,65.865267,67.489017,65.03136,55.629588,52.285891,,,,,
1904,57.684798,71.077351,66.322402,63.794382,62.28209,,,,,
1905,57.791203,70.767402,64.183027,62.789121,62.434798,,,,,
1906,62.134069,79.074956,66.739694,56.674589,59.912298,,,,,
1907,63.117975,75.721257,63.305006,67.204173,58.999225,,,,,
1908,69.993705,76.258758,63.897663,55.746099,55.554537,,,,,
1909,62.684589,85.995217,60.090527,59.654537,57.727662,,,,,
1910,63.553288,99.118031,81.479227,53.35813,59.888913,,,,,
1911,67.6561,67.357454,65.464798,63.02735,60.946099,,,,,
1912,59.963235,65.479641,66.369278,57.001516,60.779954,,,,,
1913,64.589121,68.668184,62.573339,57.865839,59.275371,,,,,
1914,66.399226,74.394174,62.364121,59.768391,57.863235,,,,,
1915,60.650318,80.998601,72.804331,60.522142,61.339329,,,,,
1916,59.670839,64.965735,64.119382,57.190006,64.676204,,,,,
1917,62.859381,66.88709,63.927662,61.397558,60.62985,,,,,
1918,65.852454,67.713757,66.411309,51.50787,63.87985,,,,,
1919,69.689799,75.415581,87.416883,63.095944,57.297089,,,,,
1920,63.196517,67.976153,58.931204,60.051569,61.200006,,,,,
1921,65.024538,67.819486,59.470579,62.732246,53.550995,,,,,
1922,68.899017,76.358914,63.409329,57.346672,54.355891,,,,,
1923,65.599121,65.18136,88.985999,63.396152,63.785944,,,,,
1924,69.275059,76.084435,68.844434,56.337193,59.620006,,,,,
1925,69.018027,76.095216,57.250787,56.635371,59.443339,,,,,
1926,61.5961,75.041726,59.149589,60.151152,54.816099,,,,,
1927,65.459798,72.15808,57.798443,56.353027,58.213912,,,,,
1928,61.862037,96.516781,65.072246,62.73209,58.001932,,,,,
1929,66.16584,66.437298,57.457402,59.174849,63.602141,,,,,
1930,67.941205,67.285319,63.3211,62.040475,54.693703,,,,,
1931,63.012246,69.976829,65.521882,52.996568,56.128964,,,,,
1932,68.708288,68.148497,63.931569,63.335267,72.504331,,,,,
1933,66.345892,75.007768,67.642142,60.071777,54.175369,,,,,
1934,62.624016,74.578966,68.524954,56.462818,56.47037,,,,,
1935,64.518861,65.932975,62.330318,58.549433,63.689173,,,,,
1936,60.162766,67.741934,63.620788,58.979276,58.994849,,,,,
1937,57.018443,65.617767,66.679798,58.99011,54.301307,,,,,
1938,61.91537,74.214851,65.011412,62.716256,62.762714,,,,,
1939,66.409955,65.745996,62.445423,59.514954,57.367818,,,,,
1940,62.443028,79.92381,58.206203,63.118235,57.659433,,,,,
1941,58.26886,71.257611,59.348079,60.059329,54.22037,,,,,
1942,63.685162,73.827872,64.02386,65.461725,52.223026,,,,,
1943,63.479433,78.21532,57.90537,53.381255,65.87933,,,,,
1944,62.381933,63.782038,62.396933,61.977194,50.041516,,,,,
1945,65.963339,69.569538,62.052454,63.230006,57.967038,,,,,
1946,60.600475,67.864643,62.435944,60.260006,57.10261,,,,,
1947,66.469486,64.627402,61.868861,57.332141,62.618132,,,,,
1948,66.115267,72.339695,69.555059,65.272454,56.444954,,,,,
1949,69.146257,68.301101,57.813547,63.213548,56.819016,,,,,
1950,67.635163,69.521101,66.155319,55.697714,58.490318,,,,,
1951,64.356517,70.960684,58.927766,56.389016,59.403391,,,,,
1952,69.372663,77.550945,61.736985,59.217297,58.003131,,,,,
1953,65.048548,69.84157,64.668913,61.875996,61.943235,,,,,
1954,64.071361,91.071624,64.431986,63.308287,53.532506,,,,,
1955,62.646985,65.924538,58.809329,53.375058,54.850682,,,,,
1956,66.773028,67.167611,59.961777,62.450163,60.437975,,,,,
1957,65.295579,67.887559,62.413392,57.800839,59.000839,,,,,
1958,66.999434,68.199538,67.421309,61.803027,58.30662,,,,,
1959,63.00235,74.358133,64.065579,53.854277,51.782557,,,,,
1960,61.292506,75.557351,71.162663,61.889121,53.754589,,,,,
1961,60.490683,69.826205,63.806152,64.195059,56.584746,,,,,
1962,63.132089,70.846153,68.003809,55.009328,56.254172,,,,,
1963,65.650997,67.722975,66.497871,50.62188,55.634745,,,,,
1964,65.61235,72.925944,70.825268,60.849537,55.364329,,,,,
1965,69.196621,66.874278,65.291048,53.188026,54.406672,,,,,
1966,60.951204,74.418497,62.770943,54.969276,58.333287,,,,,
1967,63.517767,70.077507,63.913027,61.124954,62.530475,,,,,
1968,63.733548,72.509434,67.848704,57.14386,58.102818,,,,,
1969,56.686568,79.751414,68.662924,62.602455,58.249225,,,,,
1970,59.51037,67.572872,65.727038,62.735787,56.464901,,,,,
1971,64.16235,70.851101,63.887454,63.412819,52.394849,,,,,
1972,63.553809,88.009905,67.15209,57.402871,87.05704,,,,,
1973,62.695787,70.945788,66.977715,61.597923,53.562661,,,,,
1974,61.241517,64.903913,64.572819,63.931673,63.132402,,,,,
1975,62.098861,75.369227,59.144276,64.822819,65.073079,,,,,
1976,60.994329,77.999227,65.607663,63.020371,54.332818,,,,,
1977,64.440266,78.333185,68.949226,65.673131,58.653548,,,,,
1978,66.887663,69.828496,58.556985,62.879694,72.69881,,,,,
1979,70.692924,82.631519,61.571256,65.037767,63.128548,,,,,
1980,63.233183,66.652506,65.076933,56.013443,53.551724,,,,,
1981,63.958183,68.779121,57.812298,54.736724,56.495943,,,,,
1982,63.961621,75.04407,59.860423,64.941413,57.291985,,,,,
1983,65.443913,67.496673,61.415371,57.74761,60.486047,,,,,
1984,63.41808,66.999173,59.051412,58.918392,55.567349,,,,,
1985,66.149225,94.647874,54.987558,60.115631,59.015162,,,,,
1986,57.858183,70.075371,60.310788,66.935058,65.409225,,,,,
1987,64.134277,71.37282,64.464538,61.658913,59.200475,,,,,
1988,64.242298,71.385996,63.875162,62.388652,59.992141,,,,,
1989,66.263705,71.487143,59.001308,57.960995,66.106205,,,,,
1990,62.985319,68.608809,62.02709,57.992298,54.39464,,,,,
1991,65.011673,72.183966,60.018808,54.782141,59.594328,,,,,
1992,62.888391,73.231674,61.171256,60.163912,62.143131,,,,,
1993,63.972975,71.356778,57.67636,55.068703,51.796463,,,,,
1994,58.199276,75.898237,66.49433,65.774485,56.928026,,,,,
1995,56.904589,77.067976,69.974538,61.634121,56.993599,,,,,
1996,65.059121,73.669591,62.201464,62.316048,62.406256,,,,,
1997,68.184173,76.069486,68.910996,71.156986,64.613912,,,,,
1998,66.977143,76.032716,66.474278,68.002299,61.000006,,,,,
1999,67.395163,67.778601,62.875006,65.179955,55.411411,,,,,
2000,68.003288,78.776987,60.10011,56.867818,60.858912,,,,,
2001,69.726986,65.331048,61.695006,61.078391,62.955735,,,,,
2002,63.321934,69.304382,64.675839,65.508236,58.47136,,,,,
2003,66.973079,72.499591,57.114849,78.247768,59.085839,,,,,
2004,66.548288,68.334122,62.37308,56.923443,53.998495,,,,,
2005,62.737611,77.901779,60.903183,80.083654,61.892246,,,,,
2006,67.772923,69.972819,68.101778,62.556048,62.300891,,,,,
2007,64.654069,75.654851,64.151152,52.264016,55.748235,,,,,
2008,65.583339,70.207559,63.649538,62.901621,63.162454,,,,,
2009,58.930787,71.043028,64.062871,56.710266,58.979537,,,,,
2010,63.398808,75.022299,59.268756,60.204954,58.327037,,,,,
2011,61.467037,74.211518,66.933549,59.712454,57.456829,,,,,
2012,59.273027,74.275372,85.427873,51.136619,62.099329,,,,,
2013,66.594954,73.663758,62.196777,57.608183,62.500319,,,,,
2014,62.543287,82.265373,72.859538,58.491308,67.795163,,,,,
2015,61.810214,71.67209,60.064797,57.327037,59.915006,,,,,
2016,66.366674,71.672455,63.927142,56.128547,60.85834,,,,,
2017,69.686882,70.605424,60.925214,65.04084,62.082142,,,,,
2018,67.4186,69.169955,61.266152,62.073756,59.117766,,,,,
2019,69.289955,69.532716,62.049225,61.933132,55.40537,,,,,
2020,69.216726,73.669955,58.705162,58.256516,57.369433,,,,,
2021,68.18308,78.079643,57.928964,54.859745,65.994642,,,,,
2022,65.545996,73.941726,66.157298,63.961048,56.079016,,,,,
2023,62.501204,73.759278,64.918965,59.793288,63.956204,,,,,
2024,64.519174,74.327977,65.26058,59.404225,61.116985,,,,,
2025,63.134017,68.812142,66.100475,61.028964,60.390162,,,,,
2026,69.125059,67.380267,63.274121,56.044224,59.368443,,,,,
2027,67.394226,70.56058,63.247559,56.555318,57.956359,,,,,
2028,62.522402,66.311725,61.624642,62.099069,57.506412,,,,,
2029,68.235997,70.347716,63.266986,57.781412,63.042038,,,,,
2030,70.137611,65.353392,62.210475,57.495683,59.7261,,,,,
2031,69.800528,100.956624,62.547506,60.92037,59.202298,,,,,
2032,66.895527,74.483809,60.07136,60.680475,58.815266,,,,,
2033,72.812403,73.358497,60.746516,54.888443,61.987558,,,,,
2034,65.268392,75.085841,63.610735,60.509121,58.3961,,,,,
2035,68.988809,65.382454,61.634642,58.237245,60.026152,,,,,
2036,67.464902,71.086674,62.868444,60.250943,61.908808,,,,,
2037,64.333808,63.611205,57.997558,53.677818,61.850007,,,,,
2038,63.443288,68.82433,65.179486,54.320318,61.651256,,,,,
2039,69.684851,70.554538,65.4561,56.327037,56.655214,,,,,
2040,62.019277,73.678914,59.178131,57.712401,57.397193,,,,,
2041,66.320788,69.950632,61.332194,57.762662,66.091308,,,,,
2042,61.969173,69.12933,63.848027,55.246151,58.032923,,,,,
2043,60.628704,77.566727,60.750788,56.933704,57.038131,,,,,
2044,64.666152,71.911726,59.757037,61.317975,61.917454,,,,,
2045,61.395162,74.336622,68.643341,56.867766,58.689537,,,,,
2046,66.934121,104.244281,65.030006,62.21209,59.422349,,,,,
2047,67.590267,79.905477,65.327246,51.827453,58.143026,,,,,
2048,65.951621,78.19881,62.891933,57.594797,60.566048,,,,,
2049,68.386465,69.22558,67.402715,62.293391,61.200059,,,,,
2050,65.747194,77.213914,61.09636,57.881308,64.11308,,,,,
2051,67.725163,74.045685,59.569641,57.311256,65.375579,,,,,
2052,66.141933,72.410164,62.607663,56.706047,59.579225,,,,,
2053,58.725631,70.66631,61.477559,60.474381,56.764068,,,,,
2054,60.827089,65.034382,61.367245,62.040267,59.755423,,,,,
2055,56.191933,68.880059,58.263912,59.442922,57.54761,,,,,
2056,75.723966,79.953601,61.625788,58.918392,57.248026,,,,,
2057,59.318287,96.261103,66.7386,61.14011,58.86287,,,,,
2058,62.412663,67.130579,63.514433,61.26261,54.589433,,,,,
2059,61.480214,67.080476,63.441256,63.050058,55.05136,,,,,
2060,60.621256,65.990215,63.174225,57.564641,61.597142,,,,,
2061,58.117245,68.309121,59.1486,55.336255,58.299277,,,,,
2062,62.378808,66.932923,63.668548,65.213704,59.431881,,,,,
2063,53.310735,73.776674,56.044901,56.945162,55.273599,,,,,
2064,58.939693,69.532246,68.759851,54.498964,60.747714,,,,,
2065,60.330944,69.865476,56.547506,57.079589,56.161985,,,,,
2066,62.091309,86.738707,66.76084,64.318131,60.088547,,,,,
2067,57.606412,94.833395,60.043287,59.507923,52.33787,,,,,
2068,56.289328,70.109955,68.740475,61.652038,89.978968,,,,,
2069,58.055631,70.264695,62.57537,53.810891,60.782246,,,,,
2070,57.341777,68.882715,67.041778,80.857404,59.214068,,,,,
2071,58.6061,68.393705,54.786568,59.024641,55.020996,,,,,
2072,58.410996,69.724174,69.246049,58.648131,57.651204,,,,,
2073,58.535058,69.16558,56.044537,57.960996,56.669537,,,,,
2074,56.37037,86.27079,57.761204,57.304954,58.43011,,,,,
2075,62.897246,72.85907,58.814902,61.307662,61.56334,,,,,
2076,63.836048,76.280789,59.449902,83.890894,59.843183,,,,,
2077,61.626621,67.636308,65.263652,57.944277,63.408496,,,,,
2078,68.64209,71.239017,61.453704,60.350788,56.878027,,,,,
2079,65.742871,75.515997,61.509954,57.034537,55.466411,,,,,
2080,61.452662,71.651673,66.322246,61.31735,55.56662,,,,,
2081,61.670684,69.465736,69.56808,54.388443,54.70636,,,,,
2082,62.487089,103.358968,66.128079,56.686725,58.378443,,,,,
2083,58.559173,69.962559,61.279016,61.943965,57.821412,,,,,
2084,57.87235,74.383497,57.470683,56.55011,62.166568,,,,,
2085,58.756516,71.423185,62.259382,56.098548,59.457922,,,,,
2086,61.055423,64.372298,68.366309,58.615839,55.422557,,,,,
2087,60.81636,67.621257,65.435736,62.531725,57.748599,,,,,
2088,60.746985,72.914017,69.094486,62.825111,60.68511,,,,,
2089,65.312038,71.871778,68.058966,68.84985,58.821464,,,,,
2090,62.939277,74.112508,66.124902,57.200735,61.513079,,,,,
2091,59.844068,77.900008,69.005059,59.587819,73.680788,,,,,
2092,64.032038,76.699487,68.304121,64.490892,57.629485,,,,,
2093,58.455214,72.777715,69.248757,62.422766,60.92459,,,,,
2094,59.548183,71.171883,68.277507,60.861934,60.146777,,,,,
2095,61.426309,89.180895,67.141465,63.433548,66.207663,,,,,
2096,87.772717,66.692975,77.262404,63.613027,62.016777,,,,,
2097,65.937246,68.659121,64.975007,63.385423,59.537715,,,,,
2098,59.843183,72.232819,67.743757,68.065788,65.410476,,,,,
2099,71.031153,71.993757,68.288861,68.380788,62.371361,,,,,
2100,67.066049,74.901726,60.29735,63.193964,65.064798,,,,,
2101,58.379745,74.403965,58.917818,59.73537,58.657506,,,,,
2102,61.199173,80.695998,61.447089,65.232246,56.029954,,,,,
2103,58.259485,71.687559,67.039225,69.336361,65.961778,,,,,
2104,57.545474,68.659278,70.250736,64.880215,71.686361,,,,,
2105,61.688236,66.021621,68.420632,67.583236,60.073756,,,,,
2106,60.970579,71.846517,66.08532,59.569225,60.015995,,,,,
2107,60.551725,69.124642,63.757246,64.697975,55.842662,,,,,
2108,56.353703,68.082975,66.521829,69.301882,59.216724,,,,,
2109,63.629746,67.742194,61.534954,68.25334,60.643861,,,,,
2110,65.712299,75.752195,59.744172,68.574486,58.867089,,,,,
2111,58.782663,67.316778,62.049381,65.843653,57.152036,,,,,
2112,65.321725,71.619435,69.063913,61.6411,55.020005,,,,,
2113,58.224746,68.144226,66.939746,60.999433,61.214121,,,,,
2114,57.861932,67.661049,71.137715,66.873131,60.858704,,,,,
2115,58.740631,72.080111,70.359903,59.097454,60.801151,,,,,
2116,59.965162,69.636986,67.869069,58.462037,58.456672,,,,,
2117,60.424277,65.816933,67.97433,64.888965,61.856934,,,,,
2118,61.507714,66.743965,62.350319,65.042923,60.466465,,,,,
2119,62.025631,66.259954,62.730163,59.394381,58.995162,,,,,
2120,60.210735,71.261518,63.606153,60.984068,59.078443,,,,,
2121,63.336048,68.811153,68.605684,61.039485,60.8536,,,,,
2122,62.716777,78.192039,72.498705,61.67584,64.324798,,,,,
2123,64.172194,71.481414,65.548809,68.771725,57.592193,,,,,
2124,59.490058,68.985997,63.230892,65.209485,64.706673,,,,,
2125,58.064954,73.85756,55.710162,64.37933,61.49261,,,,,
2126,57.438496,74.188705,59.8661,73.630736,63.960684,,,,,
2127,60.615736,79.155269,56.164902,65.359486,52.816047,,,,,
2128,65.952507,75.7448,62.051412,69.181674,59.061099,,,,,
2129,69.814278,71.614487,61.019798,64.060423,54.612558,,,,,
2130,66.891517,72.41183,62.946256,61.215944,57.387975,,,,,
2131,61.262454,71.72532,56.13438,63.154277,58.853235,,,,,
2132,60.208547,64.825892,61.045162,63.681569,64.359746,,,,,
2133,62.679173,69.589277,59.615058,59.466569,66.494694,,,,,
2134,60.87136,72.690528,61.156829,65.64235,62.796569,,,,,
2135,63.737194,67.235684,59.852245,69.353392,60.470423,,,,,
2136,63.723079,74.433706,63.406829,65.813861,62.81136,,,,,
2137,62.541309,73.513705,63.724694,65.024434,60.110527,,,,,
