Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
6,1.13E+14,1.13E+14,16.757993,0,,,,,
6,1.13E+14,1.13E+14,16.758971,0,,,,,
6,1.13E+14,1.13E+14,16.75874,0,,,,,
6,1.13E+14,1.13E+14,16.75851,0,,,,,
6,1.13E+14,1.13E+14,16.758655,0,,,,,
6,1.13E+14,1.13E+14,16.757865,0,,,,,
6,1.13E+14,1.13E+14,16.757744,0,,,,,
6,1.13E+14,1.13E+14,16.758044,0,,,,,
6,1.13E+14,1.13E+14,16.758411,0,,,,,
6,1.13E+14,1.13E+14,16.757869,0,,,,,
6,1.13E+14,1.13E+14,16.757394,0,,,,,
6,1.13E+14,1.13E+14,16.758458,0,,,,,
6,1.13E+14,1.13E+14,16.758679,0,,,,,
6,1.13E+14,1.13E+14,16.758462,0,,,,,
6,1.13E+14,1.13E+14,16.758552,0,,,,,
6,1.13E+14,1.13E+14,16.75796,0,,,,,
6,1.13E+14,1.13E+14,16.758753,0,,,,,
6,1.13E+14,1.13E+14,16.758857,0,,,,,
6,1.13E+14,1.13E+14,16.759058,0,,,,,
6,1.13E+14,1.13E+14,16.758011,0,,,,,
6,1.13E+14,1.13E+14,16.758319,0,,,,,
6,1.13E+14,1.13E+14,16.758844,0,,,,,
6,1.13E+14,1.13E+14,16.758605,0,,,,,
6,1.13E+14,1.13E+14,16.758575,0,,,,,
6,1.13E+14,1.13E+14,16.756323,0,,,,,
6,1.13E+14,1.13E+14,16.757871,0,,,,,
6,1.13E+14,1.13E+14,16.758376,0,,,,,
6,1.13E+14,1.13E+14,16.758232,0,,,,,
6,1.13E+14,1.13E+14,16.758727,0,,,,,
6,1.13E+14,1.13E+14,16.758342,0,,,,,
6,1.13E+14,1.13E+14,16.757672,0,,,,,
6,1.13E+14,1.13E+14,16.758149,0,,,,,
6,1.13E+14,1.13E+14,16.758475,0,,,,,
6,1.13E+14,1.13E+14,16.758512,0,,,,,
6,1.13E+14,1.13E+14,16.759045,0,,,,,
6,1.13E+14,1.13E+14,16.758377,0,,,,,
6,1.13E+14,1.13E+14,16.758333,0,,,,,
6,1.13E+14,1.13E+14,16.758145,0,,,,,
6,1.13E+14,1.13E+14,16.758407,0,,,,,
6,1.13E+14,1.13E+14,16.758893,0,,,,,
6,1.13E+14,1.13E+14,16.758903,0,,,,,
6,1.13E+14,1.13E+14,16.758702,0,,,,,
6,1.13E+14,1.13E+14,16.754711,0,,,,,
6,1.13E+14,1.13E+14,16.758084,0,,,,,
6,1.13E+14,1.13E+14,16.758088,0,,,,,
6,1.13E+14,1.13E+14,16.757402,0,,,,,
6,1.13E+14,1.13E+14,16.758533,0,,,,,
7,1.13E+14,1.13E+14,16.75926,0,,,,,
7,1.13E+14,1.13E+14,16.758716,0,,,,,
7,1.13E+14,1.13E+14,16.758511,0,,,,,
7,1.13E+14,1.13E+14,16.758954,0,,,,,
7,1.13E+14,1.13E+14,16.759254,0,,,,,
7,1.13E+14,1.13E+14,16.758538,0,,,,,
7,1.13E+14,1.13E+14,16.758976,0,,,,,
7,1.13E+14,1.13E+14,16.758416,0,,,,,
7,1.13E+14,1.13E+14,16.758988,0,,,,,
7,1.13E+14,1.13E+14,16.758475,0,,,,,
7,1.13E+14,1.13E+14,16.758087,0,,,,,
7,1.13E+14,1.13E+14,16.757697,0,,,,,
7,1.13E+14,1.13E+14,16.758598,0,,,,,
7,1.13E+14,1.13E+14,16.758611,0,,,,,
7,1.13E+14,1.13E+14,16.758941,0,,,,,
7,1.13E+14,1.13E+14,16.758684,0,,,,,
7,1.13E+14,1.13E+14,16.758379,0,,,,,
7,1.13E+14,1.13E+14,16.757993,0,,,,,
7,1.13E+14,1.13E+14,16.758041,0,,,,,
7,1.13E+14,1.13E+14,16.758434,0,,,,,
7,1.13E+14,1.13E+14,16.758894,0,,,,,
7,1.13E+14,1.13E+14,16.758275,0,,,,,
7,1.13E+14,1.13E+14,16.758251,0,,,,,
7,1.13E+14,1.13E+14,16.758362,0,,,,,
7,1.13E+14,1.13E+14,16.758524,0,,,,,
7,1.13E+14,1.13E+14,16.75773,0,,,,,
7,1.13E+14,1.13E+14,16.758708,0,,,,,
7,1.13E+14,1.13E+14,16.757037,0,,,,,
7,1.13E+14,1.13E+14,16.75722,0,,,,,
7,1.13E+14,1.13E+14,16.75655,0,,,,,
7,1.13E+14,1.13E+14,16.758197,0,,,,,
7,1.13E+14,1.13E+14,16.758679,0,,,,,
7,1.13E+14,1.13E+14,16.758863,0,,,,,
7,1.13E+14,1.13E+14,16.757954,0,,,,,
