Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
38,1.67E+14,1.67E+14,97.68422917,,1.67E+14,77.370268,roses,,175.0544972,,,187,5,,,
38,1.67E+14,1.67E+14,100.3801662,,1.67E+14,76.123757,roses,,176.5039232,,,188,5,,,
38,1.67E+14,1.67E+14,99.60141617,,1.67E+14,75.686622,roses,,175.2880382,,,189,5,,,
38,1.67E+14,1.67E+14,97.77459317,,1.67E+14,77.441414,roses,,175.2160072,,,190,5,,,
38,1.67E+14,1.67E+14,98.89834417,,1.67E+14,77.442248,roses,,176.3405922,,,191,5,,,
39,1.67E+14,1.67E+14,98.19037517,,1.67E+14,72.994122,roses,,171.1844972,,,192,5,,,
39,1.67E+14,1.67E+14,100.2004792,,1.67E+14,70.400684,daisy,,170.6011632,,,193,5,,,
39,1.67E+14,1.67E+14,100.7725622,,1.67E+14,78.927352,daisy,,179.6999142,,,194,5,,,
39,1.67E+14,1.67E+14,101.0686032,,1.67E+14,76.724486,daisy,,177.7930892,,,195,5,,,
39,1.67E+14,1.67E+14,97.34277167,,1.67E+14,78.575112,roses,,175.9178837,,,196,5,,,
40,1.67E+14,1.67E+14,97.63271817,,1.67E+14,75.273133,roses,,172.9058512,,,197,5,,,
40,1.67E+14,1.67E+14,100.9312082,,1.67E+14,64.865476,roses,,165.7966842,,,198,5,,,
40,1.67E+14,1.67E+14,100.7469892,,1.67E+14,72.974591,roses,,173.7215802,,,199,5,,,
40,1.67E+14,1.67E+14,99.43454117,,1.67E+14,82.705425,roses,,182.1399662,,,200,5,,,
40,1.67E+14,1.67E+14,97.64667617,,1.67E+14,82.3873,roses,,180.0339762,,,201,5,,,
41,1.67E+14,1.67E+14,97.91042617,,1.67E+14,73.21157,roses,,171.1219962,,,202,5,,,
41,1.67E+14,1.67E+14,102.6203752,,1.67E+14,73.423758,roses,,176.0441332,,,203,5,,,
41,1.67E+14,1.67E+14,102.1420412,,1.67E+14,79.991258,daisy,,182.1332992,,,204,5,,,
41,1.67E+14,1.67E+14,98.75219817,,1.67E+14,84.06855,roses,,182.8207482,,,205,5,,,
41,1.67E+14,1.67E+14,97.70844717,,1.67E+14,77.025216,daisy,,174.7336632,,,206,5,,,
42,1.67E+14,1.67E+14,102.0042292,,1.67E+14,74.708393,daisy,,176.7126222,,,207,5,,,
42,1.67E+14,1.67E+14,97.95751167,,1.67E+14,72.625476,daisy,,170.5829877,,,208,5,,,
42,1.67E+14,1.67E+14,99.12954117,,1.67E+14,72.580216,roses,,171.7097572,,,209,5,,,
42,1.67E+14,1.67E+14,103.9390732,,1.67E+14,76.357872,daisy,,180.2969452,,,210,5,,,
42,1.67E+14,1.67E+14,98.39287417,,1.67E+14,74.018081,roses,,172.4109552,,,211,5,,,
43,1.67E+14,1.67E+14,102.4821452,,1.67E+14,77.134643,roses,,179.6167882,,,212,5,,,
43,1.67E+14,1.67E+14,98.27193717,,1.67E+14,77.026101,roses,,175.2980382,,,213,5,,,
43,1.67E+14,1.67E+14,100.6393852,,1.67E+14,73.351101,roses,,173.9904862,,,214,5,,,
43,1.67E+14,1.67E+14,102.3173542,,1.67E+14,76.208862,roses,,178.5262162,,,215,5,,,
43,1.67E+14,1.67E+14,97.07084317,,1.67E+14,79.149799,daisy,,176.2206422,,,216,5,,,
44,1.67E+14,1.67E+14,99.34417617,,1.67E+14,74.775268,roses,,174.1194442,,,217,5,,,
44,1.67E+14,1.67E+14,101.7498542,,1.67E+14,82.136467,roses,,183.8863212,,,218,5,,,
44,1.67E+14,1.67E+14,99.67313417,,1.67E+14,80.039644,roses,,179.7127782,,,219,5,,,
44,1.67E+14,1.67E+14,100.8707912,,1.67E+14,75.34631,roses,,176.2171012,,,220,5,,,
44,1.67E+14,1.67E+14,98.98099917,,1.67E+14,76.666883,roses,,175.6478822,,,221,5,,,
